date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2012-03-09,ADANIENT,BUY,312.4827200551356,3253,09:15:00,279.7141022694766,15:30:00,2012-03-20,thesis_broken,miss,-110684.79546702816,-0.1088874675314124,,,,,,
