date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-10-24,RML,BUY,113.2,8635,09:15:00,107.95,15:30:00,2011-11-08,thesis_broken,miss,-49265.27253234398,-0.0504001838727915,,,,,,
