date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-11-16,RCF,BUY,63.95,14926,09:15:00,60.5,15:30:00,2011-11-18,thesis_broken,miss,-55333.85800502845,-0.057970489185301066,,,,,,
2011-11-16,SHRIRAMFIN,BUY,14.795587119069214,29123,09:15:00,13.977590998123256,15:30:00,2011-11-21,thesis_broken,miss,-25555.587828477728,-0.05930858481458302,,,,,,
2011-11-16,NAHARSPING,BUY,51.25,18624,09:15:00,47.8,15:30:00,2011-11-23,thesis_broken,miss,-68091.80637216009,-0.0713391651707318,,,,,,
2011-11-16,KOLTEPATIL,BUY,32.3,29552,09:15:00,30.25,15:30:00,2011-11-24,thesis_broken,miss,-64420.805867923074,-0.0674895842600618,,,,,,
2011-11-16,CENTEXT,BUY,2.2,848,09:15:00,2.0,15:30:00,2011-12-20,thesis_broken,miss,-177.10361483520023,-0.09493118290909103,,,,,,
