date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-01-18,DLF,BUY,225.36679170933232,827,09:15:00,201.60578590335848,15:30:00,2011-01-28,thesis_broken,miss,-20399.982618730195,-0.1094546875734406,,,,,,
2011-01-18,ZEEL,BUY,104.98161456995166,1,09:15:00,142.6311986938353,15:30:00,2012-06-29,target_achieved,hit,37.22733841177475,0.35460817176677467,,,,,,
