date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-02-07,HBLENGINE,BUY,20.563006244232252,1,09:15:00,17.925471001504125,15:30:00,2011-02-09,thesis_broken,miss,-2.720241545639002,-0.13228812525415667,,,,,,
2011-02-07,LOKESHMACH,BUY,39.9,1,09:15:00,36.1,15:30:00,2012-03-26,thesis_broken,miss,-3.960481470799998,-0.09926018723809518,,,,,,
