date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-06-21,JAICORPLTD,BUY,119.75,2062,09:15:00,110.8,15:30:00,2011-07-27,thesis_broken,miss,-19448.053056053992,-0.07876113166597074,,,,,,
2011-06-21,GPIL,BUY,6.924465839877744,1,09:15:00,6.5796162976475046,15:30:00,2011-08-22,thesis_broken,miss,-0.37270038088908475,-0.05382370127999144,,,,,,
