date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-02-18,UNITECH,BUY,34.15,1,09:15:00,29.85,15:30:00,2011-06-22,thesis_broken,miss,-4.437354441799997,-0.12993717252708628,,,,,,
