date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-09-23,JISLJALEQS,BUY,152.65,6275,09:15:00,143.2,15:30:00,2011-09-26,thesis_broken,miss,-63151.42645734514,-0.06592841365083539,,,,,,
2011-09-23,EIDPARRY,BUY,194.81591094057438,3,09:15:00,186.12764865988757,15:30:00,2011-11-14,thesis_broken,miss,-28.41548939266079,-0.04861938509962276,,,,,,
