date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-12-19,MANALIPETC,BUY,8.6,2,09:15:00,8.05,15:30:00,2011-12-22,thesis_broken,miss,-1.1691799823999993,-0.06797558037209299,,,,,,
2011-12-19,HARRMALAYA,BUY,54.95,3409,09:15:00,73.9,15:30:00,2012-01-03,target_achieved,hit,63847.11342604138,0.3408368706933575,,,,,,
2011-12-19,PFOCUS,BUY,42.0,38,09:15:00,58.0,15:30:00,2012-01-16,target_achieved,hit,601.5807411679998,0.37693028895238084,,,,,,
2011-12-19,HCC,BUY,17.5,181,09:15:00,23.95,15:30:00,2012-01-25,target_achieved,hit,1154.7100235899998,0.3645493365714285,,,,,,
2011-12-19,NITCO,BUY,32.55,1,09:15:00,45.4,15:30:00,2012-02-06,target_achieved,hit,12.719080905399998,0.3907551737450077,,,,,,
2011-12-19,NMDC,BUY,23.49901186369218,1,09:15:00,31.127307610452743,15:30:00,2012-02-09,target_achieved,hit,7.533780559135703,0.3205998874691402,,,,,,
