date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2010-12-10,AKSHOPTFBR,BUY,14.35,1,09:15:00,12.0,15:30:00,2011-01-27,thesis_broken,miss,-2.4077170202,-0.16778515820209058,,,,,,
