ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank,pnl_inr,pnl_pct,exit_reason
ESTER,690,2016-07-01,57.95,2016-07-05,55.1,,-2127.3253596659997,-0.05320241986885245,exit_model_urgent
ASTRAL,185,2016-07-01,215.5360413046,2016-07-08,205.0383618602,,-2102.4482678909335,-0.05272707600573501,exit_model_urgent
BASML,153,2016-07-01,261.15,2016-07-08,244.85,,-2654.606506847398,-0.06643832787976255,exit_model_urgent
BBTC,96,2016-07-01,413.7610375472,2016-07-08,395.665105645,,-1896.9712186781107,-0.04775731658633076,exit_model_urgent
BALAMINES,149,2016-07-01,267.22608569,2016-07-13,273.5945345763,,788.752506743389,0.019809596698564583,exit_model_urgent
BANCOINDIA,253,2016-07-01,157.65,2016-07-13,149.15,,-2310.9229493613966,-0.05793899653536305,exit_model_urgent
BANG,1538,2016-07-01,26.0,2016-07-13,24.8,,-2006.4354148959974,-0.050175938153846085,exit_model_urgent
BFINVEST,341,2016-07-01,117.2977211069,2016-07-18,112.8464731416,,-1678.7532951249668,-0.04197038224208698,exit_model_urgent
DTIL,180,2016-07-01,221.6333333333,2016-07-18,217.5666666667,,-892.457338235974,-0.022370715852912927,exit_model_urgent
CAPLIPOINT,38,2016-07-01,1049.3634660595,2016-08-10,1156.6330358664,,3915.8594693888517,0.0982013732495684,exit_model_urgent
ALKALI,626,2016-10-04,63.15,2016-10-06,84.05,,12924.39906126519,0.3269359444212191,exit_model_urgent
AIAENG,31,2016-10-04,1271.7203303297,2016-10-10,1213.6390337162,,-1959.084456191049,-0.04969353030942933,exit_model_urgent
ATLASCYCLE,130,2016-10-04,302.4,2016-10-14,403.45,,12978.383519296003,0.330137960910053,exit_model_urgent
CARBORUNIV,140,2016-10-04,280.9709689587,2016-10-17,269.6152186784,,-1748.0177913493317,-0.044438190226749864,exit_model_urgent
CERA,16,2016-10-04,2435.2832749962,2016-10-25,2556.9782377112,,1790.4004693904644,0.04594949198962434,exit_model_urgent
GENESYS,427,2016-10-04,92.6,2016-10-25,100.65,,3278.3156779016063,0.08291095335637165,exit_model_urgent
GSFC,458,2016-10-04,86.25,2016-10-28,95.05,,3871.517310770003,0.09800689350724645,exit_model_urgent
AARTIIND,239,2016-10-04,165.4104905228,2016-11-02,179.8418678845,,3290.093395101474,0.08322374903515985,exit_model_urgent
DECCANCE,74,2016-10-04,527.925,2016-11-03,571.6,,3074.8211439866063,0.07870746238746051,exit_model_urgent
AMBIKCO,45,2016-10-04,874.65,2016-11-08,1027.75,,6731.193475448999,0.17101935314948835,exit_model_urgent
APARINDS,65,2017-01-04,627.3038590691,2017-01-06,594.2521569766,,-2312.3604351660106,-0.056710596326352634,exit_model_urgent
ASHOKA,252,2017-01-04,163.85,2017-01-06,155.0,,-2396.2729830983953,-0.058034908600549176,exit_model_urgent
BASML,132,2017-01-04,311.25,2017-01-11,297.4,,-1993.447649820002,-0.04852008396787153,exit_model_urgent
GOACARBON,365,2017-01-04,113.0,2017-01-18,111.6,,-676.8911845399998,-0.016411472530973446,exit_model_urgent
GEECEE,308,2017-01-04,133.95,2017-01-23,137.6,,958.2621591927964,0.023226881497573636,exit_model_urgent
ATULAUTO,92,2017-01-04,446.7,2017-01-24,431.55,,-1559.0935016688018,-0.03793747144929487,exit_model_urgent
EMMBI,294,2017-01-04,140.55,2017-01-24,139.15,,-577.799678996409,-0.013982960018498972,exit_model_urgent
CHENNPETRO,151,2017-01-04,272.7274416405,2017-01-27,290.3699552209,,2498.3823865987943,0.06066708439632243,exit_model_urgent
BIL,84,2017-01-04,488.7,2017-01-30,483.2,,-627.1100942736011,-0.015276440270922885,exit_model_urgent
GOODLUCK,475,2017-01-04,86.85,2017-02-01,92.5,,2517.8236221550032,0.06103259999769726,exit_model_urgent
BANSWRAS,439,2017-04-07,93.725,2017-04-10,89.575,,-1987.340081415292,-0.048300566259802426,exit_model_urgent
BPL,486,2017-04-07,84.55,2017-04-17,79.95,,-2400.8729889995884,-0.058427769114133374,exit_model_urgent
EXCELINDUS,101,2017-04-07,404.7,2017-04-17,385.55,,-2098.5518038723967,-0.05134109372967623,exit_model_urgent
DHANBANK,1127,2017-04-07,36.5,2017-04-18,33.85,,-3152.000765465993,-0.07662483172602723,exit_model_urgent
DYNAMATECH,14,2017-04-07,2887.05,2017-04-18,2760.3,,-1937.0677299204035,-0.04792503791364896,exit_model_urgent
AROGRANITE,497,2017-04-07,82.75,2017-04-24,76.95,,-3048.015572160999,-0.07411272644108759,exit_model_urgent
AVTNPL,904,2017-04-07,45.5,2017-04-26,45.1,,-527.0366881439986,-0.012813300791208758,exit_model_urgent
ASIANHOTNR,323,2017-04-07,127.05,2017-05-02,136.1,,2758.094807282192,0.06720970650452558,exit_model_urgent
GOKEX,400,2017-07-10,101.55,2017-07-11,96.85,,-2043.3773770400003,-0.05030471139931069,exit_model_urgent
DMART,43,2017-07-10,934.6,2017-07-14,891.35,,-2021.389028877602,-0.050298573917397865,exit_model_urgent
DIVISLAB,57,2017-07-10,708.0822573464,2017-07-24,662.3467294379,,-2769.25949379355,-0.06861279093926999,exit_model_urgent
FOSECOIND,28,2017-07-10,1437.95,2017-07-28,1388.3,,-1552.139881359195,-0.03855041356890005,exit_model_urgent
GNA,322,2017-07-10,126.1458367928,2017-07-28,136.1987812834,,3073.674934131959,0.07567094223871515,exit_model_urgent
BHARTIARTL,103,2017-07-10,392.5494288089,2017-07-31,405.3699364049,,1157.8886809146643,0.028637508690034997,exit_model_urgent
BANKBARODA,260,2017-07-10,156.003977833,2017-08-03,148.1382310515,,-2208.2343745046746,-0.054442260067253834,exit_model_urgent
ACCELYA,30,2017-07-10,1339.05,2017-08-07,1387.9,,1303.9265312220014,0.03245899533803819,exit_model_urgent
BALMLAWRIE,167,2017-07-10,243.4,2017-08-08,248.3,,654.8108088023946,0.01610937882990948,exit_model_urgent
ALKYLAMINE,179,2017-10-10,226.0638843671,2017-10-11,212.5998877351,,-2572.811100731531,-0.0635804627220395,exit_model_urgent
DWARKESH,514,2017-10-10,78.75,2017-10-11,73.9,,-2655.7042289299934,-0.06560939358730142,exit_model_urgent
CORALFINAC,416,2017-10-10,97.3,2017-10-16,90.2,,-3116.401413465588,-0.07699228727235326,exit_model_urgent
ARIES,240,2017-10-10,168.7,2017-10-17,247.9,,18845.153539104,0.46545034427741555,exit_model_urgent
DHAMPURSUG,133,2017-10-10,302.5,2017-10-17,287.65,,-2136.8688163900006,-0.05311300109090911,exit_model_urgent
GEECEE,242,2017-10-10,167.3,2017-10-25,168.75,,188.0591700327932,0.004644973152420632,exit_model_urgent
GHCL,171,2017-10-10,236.4,2017-10-25,225.9,,-1958.0906558447969,-0.04843833565482226,exit_model_urgent
BIOCON,222,2017-10-10,181.8376531153,2017-10-26,181.3943268582,,-260.78207399262465,-0.006460125319858546,exit_model_urgent
CYBERTECH,566,2017-10-10,71.45,2017-10-26,69.45,,-1294.6562159444002,-0.032013694519244226,exit_model_urgent
DEEPAKFERT,93,2017-10-10,432.4530858931,2017-11-06,448.5378981797,,1334.1264956192244,0.03317225996856487,exit_model_urgent
FMGOETZE,70,2018-01-09,581.55,2018-01-12,552.65,,-2186.733332181997,-0.05371687318820386,exit_model_urgent
ARROWGREEN,75,2018-01-09,541.6,2018-01-16,500.9,,-3215.8773770400003,-0.07916980248744461,exit_model_urgent
COALINDIA,272,2018-01-09,149.7728037279,2018-01-16,143.6400248875,,-1831.968643416898,-0.04496930462974897,exit_model_urgent
DCM,337,2018-01-09,120.85,2018-01-16,115.45,,-1983.6055287333947,-0.04870558393214716,exit_model_urgent
AARTIDRUGS,211,2018-01-09,192.5875,2018-01-18,178.9875,,-3033.0415796835514,-0.07463934389848773,exit_model_urgent
ARVSMART,191,2018-01-09,212.45,2018-01-18,200.8,,-2388.358248071396,-0.05885852410167088,exit_model_urgent
ASAHIINDIA,106,2018-01-09,383.1784995238,2018-01-18,369.3872485052,,-1625.23760078731,-0.0400138061377694,exit_model_urgent
EIHAHOTELS,149,2018-01-09,272.625,2018-01-18,260.5,,-1970.0069018935028,-0.04849710346263189,exit_model_urgent
COFFEEDAY,124,2018-01-09,326.0,2018-01-29,347.05,,2447.610952992007,0.060548460147239434,exit_model_urgent
GODREJPROP,51,2018-01-09,791.55,2018-01-29,814.45,,1005.531966947412,0.024908487243257203,exit_model_urgent
ABBOTINDIA,6,2018-04-13,6252.9204423703,2018-04-18,5951.6608561183,,-1958.456445239368,-0.0522011131515632,exit_model_urgent
AMRUTANJAN,129,2018-04-13,310.55,2018-04-18,294.05,,-2289.6288265074036,-0.05715363281468371,exit_model_urgent
BASML,161,2018-04-13,248.0,2018-04-20,237.7,,-1818.894089376001,-0.04555435006451615,exit_model_urgent
CINELINE,481,2018-04-13,83.35,2018-04-20,79.4,,-2061.2010981041967,-0.051412613895620796,exit_model_urgent
GRAVITA,233,2018-04-13,171.6386200834,2018-04-24,164.4360120546,,-1839.0583634401337,-0.04598588794114779,exit_model_urgent
ATUL,14,2018-04-13,2691.2995289184,2018-04-25,2662.761812697,,-551.0731873677287,-0.014625785834431288,exit_model_urgent
AHLWEST,116,2018-04-13,345.55,2018-04-30,354.65,,894.3792686903907,0.022312736534220574,exit_model_urgent
ESCORTS,43,2018-04-13,920.8241679685,2018-05-04,945.8835870398,,918.2985207320089,0.023192027636526728,exit_model_urgent
BBTC,31,2018-04-13,1262.5091516835,2018-05-11,1533.8992222922,,8255.676422143391,0.21093878194440918,exit_model_urgent
BEARDSELL,955,2018-07-12,42.0,2018-07-13,39.3,,-2739.826110119997,-0.06830780628571421,exit_model_urgent
CYIENT,58,2018-07-12,681.2376483366,2018-07-13,639.2743641622,,-2592.7905108526684,-0.06562069019383625,exit_model_urgent
DHAMPURSUG,452,2018-07-12,88.8,2018-07-13,84.2,,-2240.637119859195,-0.05582389380180168,exit_model_urgent
BAJAJELEC,71,2018-07-12,564.0,2018-07-16,524.2,,-2986.8606520479952,-0.07458946788652471,exit_model_urgent
CAMLINFINE,436,2018-07-12,92.0,2018-07-16,87.3,,-2210.534154304005,-0.05510904852173925,exit_model_urgent
DCBBANK,219,2018-07-12,182.6,2018-07-16,161.75,,-4726.991045824805,-0.11820610076232213,exit_model_urgent
ATULAUTO,98,2018-07-12,406.95,2018-07-17,383.0,,-2507.5054532611975,-0.06287453087455455,exit_model_urgent
COROMANDEL,105,2018-07-12,378.9698932962,2018-07-17,377.2184711064,,-343.9457664160873,-0.008643625849474158,exit_model_urgent
GANECOS,115,2018-07-12,346.65,2018-07-17,334.5,,-1557.5896920570012,-0.03907185400778887,exit_model_urgent
EMKAY,328,2018-07-12,122.0,2018-07-19,113.8,,-2850.5480334719978,-0.0712352067540983,exit_model_urgent
APTECHT,206,2018-10-16,189.5,2018-10-17,170.55,,-4060.7104054039955,-0.10402209199999989,exit_model_urgent
ARCHIDPLY,789,2018-10-16,49.6,2018-10-17,46.95,,-2248.252157164796,-0.0574495113548386,exit_model_urgent
BHARATGEAR,312,2018-10-16,125.3666666667,2018-10-17,117.9666666667,,-2466.1217153248435,-0.06304894655994181,exit_model_urgent
CENTURYPLY,189,2018-10-16,206.05,2018-10-17,187.1,,-3738.1841386974047,-0.09599006093957788,exit_model_urgent
DELTACORP,163,2018-10-16,239.25,2018-10-17,226.55,,-2226.9525382930005,-0.057104641634273784,exit_model_urgent
FMNL,563,2018-10-16,69.5,2018-10-17,66.25,,-1987.128426821997,-0.050784681928057476,exit_model_urgent
DEN,524,2018-10-16,74.7,2018-10-19,71.65,,-1755.6359427375937,-0.04485207861311898,exit_model_urgent
