ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
CLEDUCATE,279,2023-01-02,71.5,2023-01-16,65.05,
DHARMAJ,107,2023-01-09,185.55,2023-01-16,195.45,
FILATEX,437,2023-01-02,45.7,2023-01-31,43.7,
DIXON,7,2023-01-31,2680.357206005004,2023-02-07,2705.5459966638864,
ADANIPORTS,36,2023-02-07,542.1749797220274,2023-02-14,553.8878803957655,
AWL,49,2023-02-07,396.8270384035753,2023-02-17,435.97254845917996,
ADANIPOWER,569,2023-02-07,34.65,2023-02-21,34.2,
ACCELYA,16,2023-02-14,1168.25,2023-02-28,1144.4,
ACCURACY,1139,2023-02-21,17.15,2023-02-28,16.05,
AMBUJACEM,59,2023-02-14,330.69006987964354,2023-02-28,336.1933815923509,
DBREALTY,309,2023-02-14,63.05,2023-02-28,59.6,
FACT,83,2023-02-21,233.33002732414795,2023-02-28,233.37986287035133,
ADANIENT,10,2023-02-07,1799.5979289361044,2023-03-03,1876.0056060541933,
ADANIPOWER,659,2023-02-28,29.260000000000005,2023-03-03,33.86000000000001,
DSSL,54,2023-02-28,354.55,2023-03-03,377.15,
ASTRON,841,2023-02-28,22.95,2023-03-06,26.0,
AARVI,163,2023-02-21,119.8,2023-03-08,118.1,
ELIN,125,2023-02-21,155.4,2023-03-08,148.1,
GINNIFILA,856,2023-02-28,22.55,2023-03-08,22.8,
GLOBE,6435,2023-02-28,3.0,2023-03-08,3.1,
ADANIGREEN,16,2023-01-31,1223.9,2023-03-10,682.7,
ABMINTLLTD,427,2023-03-08,46.0,2023-03-15,58.6,
ARVEE,212,2023-03-08,92.65,2023-03-15,98.5,
ATGL,9,2023-01-31,2105.3124380012023,2023-03-15,918.5900987076207,
AARVI,177,2023-03-15,110.95,2023-03-22,114.8,
ACCURACY,1170,2023-03-08,16.8,2023-03-22,14.95,
BCG,1017,2023-03-15,19.4,2023-03-22,20.25,
CALSOFT,1501,2023-03-15,13.15,2023-03-22,13.45,
DSSL,61,2023-03-15,319.4,2023-03-22,323.15,
GLOBE,6694,2023-03-15,2.95,2023-03-22,2.7,
CROWN,652,2023-03-22,30.05,2023-03-24,32.5,
BROOKS,277,2023-03-15,71.05,2023-03-29,63.35,
AJOONI,5813,2023-03-29,3.35,2023-04-03,4.7,
GLOBE,8467,2023-03-29,2.3,2023-04-03,2.85,
BCG,1464,2023-03-29,13.3,2023-04-05,17.65,
DNAMEDIA,9057,2023-03-29,2.15,2023-04-05,2.45,
ALKALI,219,2023-03-29,88.7,2023-04-06,95.95,
BALKRISHNA,785,2023-03-29,24.8,2023-04-06,27.85,
ALOKINDS,1456,2023-03-08,13.5,2023-04-10,12.55,
BOHRAIND,243,2023-03-29,79.9,2023-04-10,78.75,
DUCON,2354,2023-03-08,8.35,2023-04-10,6.65,
GRMOVER,263,2023-03-15,74.89999999999999,2023-04-18,58.98333333333333,
BCG,1432,2023-04-18,14.0,2023-05-09,12.35,
ACCURACY,1667,2023-05-17,11.9,2023-05-24,12.0,
ACCURACY,1798,2023-05-31,11.0,2023-06-07,11.5,
ATGL,29,2023-05-31,663.2403262017353,2023-06-07,679.1185482699542,
AXITA,426,2023-05-03,46.8,2023-06-07,27.7,
GLAND,21,2023-05-24,925.8251922879706,2023-06-13,984.5283252999693,
DELTACORP,110,2023-07-13,179.55,2023-07-20,189.55,
APTECHT,57,2023-07-20,347.0,2023-08-18,306.0,
DENORA,12,2023-08-03,1586.6,2023-08-22,1665.35,
