ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
CLEDUCATE,279,2023-01-02,71.5,2023-01-10,65.9,
DHARMAJ,107,2023-01-09,185.55,2023-01-16,195.45,
FILATEX,437,2023-01-02,45.7,2023-01-31,43.7,
ATGL,9,2023-01-31,2105.3124380012023,2023-02-01,1894.8011668074573,
ADANIGREEN,16,2023-01-31,1223.9,2023-02-02,1039.85,
DIXON,7,2023-01-31,2680.357206005004,2023-02-07,2705.5459966638864,
ADANIPOWER,573,2023-02-07,34.65,2023-02-13,31.200000000000003,
ADANIPORTS,36,2023-02-07,542.1749797220274,2023-02-14,553.8878803957655,
ADANIENT,11,2023-02-07,1799.5979289361044,2023-02-20,1618.4353763961542,
AWL,50,2023-02-07,396.8270384035753,2023-02-21,408.7149378994959,
DBREALTY,314,2023-02-14,63.05,2023-02-24,57.65,
AARVI,165,2023-02-21,119.8,2023-02-27,110.1,
ACCELYA,16,2023-02-14,1168.25,2023-02-28,1144.4,
ACCURACY,1156,2023-02-21,17.15,2023-02-28,16.05,
AMBUJACEM,59,2023-02-14,330.69006987964354,2023-02-28,336.1933815923509,
FACT,84,2023-02-21,233.33002732414795,2023-02-28,233.37986287035133,
ADANIPOWER,672,2023-02-28,29.260000000000005,2023-03-08,37.32,
ASTRON,857,2023-02-28,22.95,2023-03-08,25.7,
DSSL,55,2023-02-28,354.55,2023-03-08,359.35,
ELIN,127,2023-02-21,155.4,2023-03-08,148.1,
GINNIFILA,872,2023-02-28,22.55,2023-03-08,22.8,
GLOBE,6558,2023-02-28,3.0,2023-03-08,3.1,
ALOKINDS,1470,2023-03-08,13.5,2023-03-13,12.45,
DUCON,2377,2023-03-08,8.35,2023-03-14,7.45,
ABMINTLLTD,431,2023-03-08,46.0,2023-03-15,58.6,
ARVEE,214,2023-03-08,92.65,2023-03-15,98.5,
BCG,1025,2023-03-15,19.4,2023-03-16,17.45,
BROOKS,279,2023-03-15,71.05,2023-03-17,64.15,
ACCURACY,1181,2023-03-08,16.8,2023-03-20,15.2,
GRMOVER,265,2023-03-15,74.89999999999999,2023-03-20,67.69999999999999,
GLOBE,6740,2023-03-15,2.95,2023-03-21,2.7,
AARVI,179,2023-03-15,110.95,2023-03-22,114.8,
CALSOFT,1512,2023-03-15,13.15,2023-03-22,13.45,
DSSL,62,2023-03-15,319.4,2023-03-22,323.15,
CROWN,656,2023-03-22,30.05,2023-03-29,33.8,
AJOONI,5904,2023-03-29,3.35,2023-04-03,4.7,
BOHRAIND,247,2023-03-29,79.9,2023-04-03,72.2,
BCG,1487,2023-03-29,13.3,2023-04-06,18.5,
ALKALI,223,2023-03-29,88.7,2023-04-10,95.8,
BALKRISHNA,797,2023-03-29,24.8,2023-04-10,29.2,
DNAMEDIA,9200,2023-03-29,2.15,2023-04-10,2.65,
GLOBE,8600,2023-03-29,2.3,2023-04-10,2.9,
BCG,1453,2023-04-18,14.0,2023-04-20,12.65,
AXITA,433,2023-05-03,46.8,2023-05-04,42.15,
ACCURACY,1702,2023-05-17,11.9,2023-05-24,12.0,
GOYALALUM,1119,2023-05-24,18.1,2023-05-26,16.35,
ACCURACY,1837,2023-05-31,11.0,2023-06-07,11.5,
ATGL,30,2023-05-31,663.2403262017353,2023-06-07,679.1185482699542,
GLAND,21,2023-05-24,925.8251922879706,2023-06-14,991.8600246128602,
BOHRAIND,303,2023-07-06,66.8,2023-07-10,60.35,
DELTACORP,112,2023-07-13,179.55,2023-07-20,189.55,
APTECHT,58,2023-07-20,347.0,2023-07-26,320.65,
DREAMFOLKS,35,2023-08-10,563.9,2023-08-17,510.7,
DENORA,12,2023-08-03,1586.6,2023-08-25,1666.5,
BCG,1250,2023-09-01,16.15,2023-09-05,14.6,
ATALREAL,216,2023-09-08,92.95,2023-09-12,85.75,
ACEINTEG,575,2023-10-03,35.0,2023-10-11,31.85,
FOCUS,117,2023-10-10,170.6,2023-10-12,154.2,
DANGEE,2106,2023-10-10,9.55,2023-10-17,10.85,
ABMINTLLTD,467,2023-10-25,43.15,2023-11-01,54.95,
AKSHAR,3192,2023-10-10,6.3,2023-11-08,6.2,
AKSHAR,3706,2023-12-21,5.45,2023-12-27,4.85,
DELPHIFX,68,2023-12-21,295.35,2024-01-05,317.55,
ALLCARGO,222,2024-01-05,90.8,2024-01-09,82.85,
BAIDFIN,929,2023-10-10,21.65,2024-01-15,30.7,
GLOBAL,194,2024-02-12,104.68,2024-02-19,105.9,
BAJFINANCE,31,2024-03-02,647.150096,2024-03-11,632.348218882265,
COFORGE,15,2024-03-02,1273.567352,2024-03-11,1223.1544337270761,
BALAJITELE,229,2024-03-11,88.6,2024-03-13,80.0,
BCLIND,351,2024-03-11,57.95,2024-03-13,53.3,
BRNL,328,2024-03-11,62.05,2024-03-13,56.0,
EMSLIMITED,49,2024-03-11,409.0,2024-03-13,369.15,
DPSCLTD,1167,2024-03-11,17.45,2024-03-15,15.9,
ACL,236,2024-03-11,86.2,2024-03-18,86.7,
AVROIND,1822,2024-03-18,11.050000000000002,2024-03-26,11.110000000000001,
BHANDARI,2633,2024-03-18,7.65,2024-03-26,7.8,
DAVANGERE,2634,2024-03-18,7.645000000000001,2024-03-26,7.880000000000002,
GENCON,504,2024-03-18,39.95,2024-03-26,39.35,
FCSSOFT,5035,2024-03-18,4.0,2024-03-26,3.6,
DANGEE,2213,2024-03-18,9.1,2024-03-28,8.1,
AMDIND,332,2024-03-26,60.3,2024-04-03,67.15,
DBREALTY,100,2024-03-26,199.05,2024-04-03,209.1,
ESSARSHPNG,968,2024-03-18,20.8,2024-04-03,23.65,
GRMOVER,493,2024-03-18,40.83333333333333,2024-04-03,45.35,
