ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
ELGIEQUIP,48,2023-01-02,416.3564797202295,2023-01-03,407.1272692294701,
BAJAJHLDNG,3,2023-01-02,5386.887140249351,2023-01-04,5493.526782949774,
GSS,75,2023-01-02,263.85,2023-01-04,265.15,
BRITANNIA,4,2023-01-02,4165.213355034916,2023-01-05,4185.6408193880925,
CIPLA,19,2023-01-02,1034.6494875682731,2023-01-05,1051.4597038096363,
DABUR,36,2023-01-02,547.3798945668207,2023-01-05,558.2972747095478,
GOODLUCK,52,2023-01-02,378.05,2023-01-06,373.5,
BANARISUG,7,2023-01-02,2810.45,2023-01-09,2800.35,
APOLLOHOSP,4,2023-01-02,4426.505172443276,2023-01-10,4438.728283249802,
ADROITINFO,1240,2023-01-09,16.123341800733844,2023-01-10,16.51143099068586,
GESHIP,34,2023-01-09,577.3011898231056,2023-01-10,588.952567068994,
BAJAJHIND,1253,2023-01-09,15.95,2023-01-11,16.4,
AKZOINDIA,9,2023-01-09,2169.65,2023-01-12,2160.45,
COCHINSHIP,82,2023-01-09,242.11235679752457,2023-01-13,237.62879463460743,
ASTERDM,116,2023-01-09,171.1445990646354,2023-01-16,169.24720883110288,
GRASIM,11,2023-01-09,1667.533814201312,2023-01-17,1654.6805719670883,
BALAXI,35,2023-01-16,563.75,2023-01-17,581.05,
CCL,39,2023-01-16,504.1822818878189,2023-01-17,506.7185572731499,
CUB,165,2023-01-16,120.81447234282547,2023-01-17,117.23424304448955,
AXISBANK,21,2023-01-16,910.7320123409762,2023-01-18,921.5532819395083,
BHARTIARTL,26,2023-01-16,745.2606159941325,2023-01-18,762.3422661532551,
COALINDIA,117,2023-01-16,170.41359072106857,2023-01-18,172.88508607187705,
CONCOR,36,2023-01-16,540.9201554597518,2023-01-18,538.1726245113847,
FIEMIND,23,2023-01-09,837.175,2023-01-20,830.85,
GRANULES,63,2023-01-16,312.1081297023845,2023-01-20,311.0166690675963,
APARINDS,12,2023-01-23,1557.8764454702825,2023-01-24,1608.5265666474322,
DLF,55,2023-01-23,361.8083525655316,2023-01-24,357.2557647169868,
ARVSMART,66,2023-01-23,302.15,2023-01-25,297.6,
AMBUJACEM,40,2023-01-23,492.4481248638615,2023-01-27,373.8812394820516,
CUBEXTUB,594,2023-01-23,33.65,2023-01-30,33.1,
DISHTV,1179,2023-01-23,16.95,2023-01-30,15.2,
ESSARSHPNG,2259,2023-01-23,8.85,2023-01-30,8.9,
ARVINDFASN,60,2023-01-23,329.0,2023-01-31,319.7,
DALBHARAT,11,2023-01-23,1743.067189192104,2023-01-31,1743.6096784146343,
ADROITINFO,1295,2023-01-31,15.311882585379623,2023-02-01,15.453005927180355,
ARE&M,35,2023-01-31,551.9115024445902,2023-02-01,578.3600017674578,
ASTRAZEN,5,2023-01-31,3361.05,2023-02-01,3386.7,
BAGFILMS,4407,2023-01-31,4.5,2023-02-01,4.55,
CERA,3,2023-01-31,5206.982437985086,2023-02-01,5282.065560797443,
BLKASHYAP,680,2023-01-31,29.15,2023-02-02,29.45,
APOLSINHOT,17,2023-01-31,1128.3,2023-02-06,1146.5,
CASTROLIND,196,2023-01-31,101.10365068408369,2023-02-06,101.44681114461515,
ARROWGREEN,121,2023-02-07,163.75,2023-02-08,171.9,
CMSINFO,65,2023-02-07,301.15,2023-02-08,298.9,
CUBEXTUB,633,2023-02-07,31.3,2023-02-08,34.4,
GAYAHWS,23344,2023-02-07,0.85,2023-02-08,0.85,
FOSECOIND,10,2023-02-07,1910.6,2023-02-09,1946.1,
DBREALTY,264,2023-01-31,75.1,2023-02-10,69.0,
GOKULAGRO,333,2023-02-07,59.5,2023-02-10,60.975,
CONFIPET,292,2023-02-07,67.85,2023-02-13,66.1,
BLBLIMITED,839,2023-02-07,23.65,2023-02-14,23.1,
DONEAR,239,2023-02-14,82.95,2023-02-15,84.25,
GICHSGFIN,121,2023-02-14,164.05034780522905,2023-02-15,170.95875509714557,
GICRE,152,2023-02-14,130.11380348289478,2023-02-15,144.03487779621298,
GODFRYPHLP,36,2023-02-14,548.1347691643603,2023-02-15,577.7437470395247,
AARVI,123,2023-02-07,161.25,2023-02-16,122.85,
GABRIEL,128,2023-02-14,153.97589553087684,2023-02-17,157.6618809010702,
AKZOINDIA,9,2023-02-14,2182.45,2023-02-20,2205.5,
ARIES,117,2023-02-14,169.25,2023-02-21,159.65,
FACT,77,2023-02-14,255.1081610150178,2023-02-21,233.33002732414795,
FORCEMOT,15,2023-02-14,1269.9514514657446,2023-02-21,1293.5925762284908,
GANECOS,23,2023-02-21,838.85,2023-02-22,842.0,
ABBOTINDIA,1,2023-02-21,19314.89578098933,2023-02-23,19758.82936143475,
AXISBANK,23,2023-02-21,841.8149866028593,2023-02-23,842.1141922138787,
CENTRALBK,789,2023-02-21,25.10778274840099,2023-02-23,24.915016662040905,
CANBK,405,2023-02-21,48.82383467461924,2023-02-27,48.325007182872824,
ARVSMART,74,2023-02-21,264.6,2023-02-28,256.8,
BANARISUG,7,2023-02-21,2755.35,2023-02-28,2750.1,
BANKINDIA,307,2023-02-21,64.4902948066769,2023-02-28,64.44481505011365,
DATAPATTNS,15,2023-02-21,1262.6116854102768,2023-02-28,1301.9935249346815,
GOKULAGRO,342,2023-02-21,57.775,2023-02-28,54.775,
AIAENG,7,2023-02-28,2616.6202216296115,2023-03-01,2672.049352387917,
ARE&M,36,2023-02-28,540.6112228075639,2023-03-01,553.5675779086371,
BBL,15,2023-02-28,1274.85,2023-03-01,1290.325,
DALBHARAT,10,2023-02-28,1808.8563367244226,2023-03-01,1850.0855176367302,
AURIONPRO,114,2023-02-28,172.75,2023-03-02,170.65,
AKZOINDIA,9,2023-02-28,2150.45,2023-03-03,2184.85,
APOLSINHOT,19,2023-02-28,1037.65,2023-03-03,1133.65,
GRAVITA,43,2023-02-28,450.5488941331263,2023-03-03,465.0843188672987,
ESABINDIA,5,2023-02-28,3740.35,2023-03-06,3835.95,
APOLLOHOSP,4,2023-03-08,4354.568540122754,2023-03-09,4396.461876702356,
ARIHANTSUP,100,2023-03-08,197.5,2023-03-09,190.9,
CERA,3,2023-03-08,5974.916207578754,2023-03-09,6090.383077157206,
DBSTOCKBRO,775,2023-03-08,25.6,2023-03-09,25.9,
APLAPOLLO,16,2023-03-08,1187.84459815426,2023-03-10,1186.8548513741457,
FOODSIN,157,2023-03-08,126.2,2023-03-10,127.65,
GLOBAL,259,2023-02-28,76.36,2023-03-13,73.08,
ALKALI,177,2023-03-08,111.75,2023-03-14,101.0,
ANUP,36,2023-03-08,548.15,2023-03-15,499.425,
AXISBANK,24,2023-03-15,821.8679458682379,2023-03-16,828.3507341069899,
AXISCADES,70,2023-03-15,279.8,2023-03-16,287.25,
BRITANNIA,4,2023-03-15,4117.613966601507,2023-03-16,4183.699967668076,
CENTRALBK,844,2023-03-15,23.372887971160228,2023-03-16,23.469271014340272,
CRAFTSMAN,6,2023-03-08,3258.7532423783055,2023-03-17,2902.1038571669196,
3PLAND,984,2023-03-15,20.05,2023-03-17,21.1,
DLINKINDIA,90,2023-03-15,216.85,2023-03-17,221.3,
AXISBPSETF,1828,2023-03-15,10.79,2023-03-22,10.8,
GENUSPOWER,224,2023-03-15,87.95,2023-03-24,82.95,
ARIES,124,2023-03-22,158.35,2023-03-27,146.55,
ANUP,40,2023-03-22,488.55,2023-03-28,494.4,
BANSWRAS,163,2023-03-22,120.4,2023-03-28,112.1,
APOLLO,705,2023-03-22,27.950000000000006,2023-03-29,26.375000000000004,
COALINDIA,112,2023-03-22,174.74888008801616,2023-03-29,173.93210570106586,
DENORA,22,2023-03-22,894.15,2023-03-29,834.95,
GAYAHWS,26281,2023-03-22,0.75,2023-03-29,0.75,
EASEMYTRIP,424,2023-03-15,46.45,2023-03-31,43.6,
BLS,130,2023-03-29,149.56287111109134,2023-03-31,163.85168755773773,
CHALET,54,2023-03-29,359.15211365019644,2023-03-31,362.74812980689427,
ENGINERSIN,288,2023-03-29,67.9111726215908,2023-03-31,70.51585497458068,
BSL,131,2023-03-29,149.1,2023-04-03,160.4,
FSL,196,2023-03-29,99.5720216912261,2023-04-03,99.52447058249103,
GENCON,373,2023-03-29,52.4,2023-04-03,56.95,
GNA,50,2023-03-29,386.47986597082195,2023-04-03,398.34482267821136,
BLUESTARCO,28,2023-03-29,675.3775835001927,2023-04-05,704.8861616979073,
BHEL,280,2023-03-29,69.81291113627209,2023-04-06,70.1108325209219,
APOLLOPIPE,36,2023-04-10,533.7,2023-04-11,588.0,
EIFFL,135,2023-04-10,145.4,2023-04-11,147.05,
GODFRYPHLP,35,2023-04-10,563.160465186234,2023-04-12,581.6927031368764,
COHANCE,42,2023-04-18,465.05,2023-04-19,472.05,
CUMMINSIND,13,2023-04-18,1449.9578318046895,2023-04-20,1517.9793435115002,
GPPL,184,2023-04-18,107.25,2023-04-20,110.4,
ABB,6,2023-04-18,3160.8824842152217,2023-04-24,3170.4409092851747,
AHLUCONT,38,2023-04-25,519.05,2023-04-26,519.45,
DALBHARAT,10,2023-04-25,1894.6682682883163,2023-04-27,1939.6455565562883,
AIAENG,7,2023-04-18,2756.9946186702355,2023-04-28,2683.84593498029,
GENCON,360,2023-04-25,54.85,2023-05-03,53.8,
3PLAND,838,2023-05-03,23.6,2023-05-04,23.6,
ATULAUTO,56,2023-05-03,353.1,2023-05-04,360.85,
DCAL,155,2023-05-03,127.0,2023-05-04,129.35,
GNA,52,2023-05-03,376.82407484284187,2023-05-04,387.1004180998695,
GODFRYPHLP,35,2023-05-03,550.9367255653858,2023-05-04,559.457294738095,
AXITA,423,2023-05-03,46.8,2023-05-05,37.95,
CROWN,535,2023-05-03,36.95,2023-05-05,37.2,
BFINVEST,51,2023-04-25,385.4976397178513,2023-05-10,377.8669289202387,
BLUESTARCO,28,2023-05-10,693.4761781281243,2023-05-11,704.8369807342444,
DSSL,53,2023-05-10,370.7,2023-05-11,376.85,
EUROTEXIND,1990,2023-05-10,9.9,2023-05-11,10.35,
GANESHBE,118,2023-05-03,167.35,2023-05-15,149.15,
BAJAJHIND,1433,2023-05-10,13.75,2023-05-17,13.55,
DLINKINDIA,81,2023-05-10,242.8,2023-05-17,249.95,
FOCUS,34,2023-05-10,576.65,2023-05-17,545.8,
APLAPOLLO,16,2023-05-10,1169.8312067561785,2023-05-18,1103.0232990984587,
DRREDDY,22,2023-05-17,890.651347093115,2023-05-19,872.8542193162124,
ASHOKA,234,2023-05-17,83.85,2023-05-22,79.75,
BAJAJHLDNG,3,2023-05-17,6198.405214024555,2023-05-22,6195.282882143686,
CUPID,75,2023-05-17,262.2,2023-05-22,262.05,
GNA,52,2023-05-17,373.9447129640612,2023-05-23,379.40557169967974,
ALKEM,5,2023-05-17,3292.476552847053,2023-05-24,3220.6228335463084,
BANKINDIA,277,2023-05-10,71.03937975178371,2023-05-24,66.90072190452871,
ANDHRAPAP,217,2023-05-24,90.22000000000001,2023-05-25,86.69,
GRAVITA,36,2023-05-24,534.1152681980632,2023-05-25,542.6394325336964,
ARIES,121,2023-05-24,161.45,2023-05-26,158.55,
BLS,117,2023-05-24,167.55985791586397,2023-05-26,176.90444721834209,
AHLUCONT,36,2023-05-24,533.7,2023-05-29,580.25,
DALMIASUG,56,2023-05-24,349.9291672873529,2023-05-29,351.72112319380307,
AUTOAXLES,8,2023-05-24,2237.35,2023-05-31,2174.9,
DCAL,172,2023-05-24,113.95,2023-05-31,118.3,
GANECOS,19,2023-05-24,1008.55,2023-05-31,985.6,
ARE&M,33,2023-05-31,585.5688008462504,2023-06-01,605.3929983129301,
CLSEL,116,2023-05-31,168.3,2023-06-01,174.7,
DHANBANK,1186,2023-05-31,16.55,2023-06-01,17.2,
GPIL,278,2023-05-24,70.33379021375269,2023-06-02,72.2216816888038,
AARON,185,2023-05-31,105.825,2023-06-02,110.85,
CARERATING,31,2023-05-31,629.7036044086982,2023-06-02,673.1382782246052,
CUPID,76,2023-05-31,256.5,2023-06-02,248.55,
FIEMIND,22,2023-05-31,879.775,2023-06-02,894.6,
GMRAIRPORT,484,2023-05-31,40.5,2023-06-02,41.3,
GIPCL,207,2023-05-31,94.55,2023-06-05,96.4,
AVROIND,1544,2023-06-07,12.770000000000003,2023-06-09,12.695000000000002,
CSBBANK,72,2023-06-07,273.3,2023-06-09,269.5,
GODFRYPHLP,35,2023-06-07,557.3107667349701,2023-06-09,561.7512941307475,
ASHAPURMIN,166,2023-06-07,118.8,2023-06-12,127.15,
BALAXI,37,2023-06-07,531.6,2023-06-12,535.2,
EASEMYTRIP,438,2023-06-07,45.0,2023-06-12,44.15,
FINPIPE,118,2023-06-07,166.95,2023-06-13,171.15,
GOODYEAR,16,2023-06-07,1194.5,2023-06-13,1200.45,
APTECHT,39,2023-06-14,502.85,2023-06-16,503.85,
BANDHANBNK,78,2023-06-14,250.263789981895,2023-06-16,251.6511164755582,
BHAGCHEM,125,2023-06-14,157.09000000000003,2023-06-16,157.08,
COALINDIA,105,2023-06-14,187.00049589227064,2023-06-20,185.61197943445512,
EICHERMOT,5,2023-06-14,3487.6822504284173,2023-06-20,3477.9672580873907,
BEPL,225,2023-06-14,87.63333333333333,2023-06-21,85.96666666666665,
GMDCLTD,129,2023-06-14,152.28363788219713,2023-06-21,163.42401076337512,
AARON,184,2023-06-21,106.825,2023-06-22,109.85,
DPWIRES,44,2023-06-21,442.8,2023-06-22,483.2,
E2E,1202,2023-06-21,16.415000000000003,2023-06-23,16.795,
BIGBLOC,124,2023-06-21,158.3,2023-06-26,163.4,
CAMLINFINE,119,2023-06-21,165.4,2023-06-26,166.7,
ARROWGREEN,57,2023-06-21,344.1,2023-06-27,342.9,
ANURAS,18,2023-06-07,1082.697383671334,2023-06-28,1024.9728146234684,
BIRLACABLE,113,2023-06-21,173.7,2023-06-28,168.4,
ARVSMART,58,2023-06-28,338.1,2023-06-30,344.15,
BBL,13,2023-06-28,1487.8,2023-06-30,1501.05,
CIGNITITEC,23,2023-06-28,834.2,2023-06-30,851.25,
CLSEL,117,2023-06-28,168.7,2023-06-30,171.95,
GAIL,211,2023-06-28,93.55070407615807,2023-06-30,94.6772780655145,
CHEMFAB,63,2023-06-28,311.85,2023-07-03,328.45,
GSPL,69,2023-06-28,286.6,2023-07-03,292.0,
BALRAMCHIN,52,2023-06-28,373.79948286384257,2023-07-06,376.1023503031663,
CERA,2,2023-07-06,7451.518003348045,2023-07-07,7506.483396743265,
ATULAUTO,60,2023-07-06,328.75,2023-07-11,335.55,
BRIGADE,47,2023-07-06,414.7002195816858,2023-07-11,416.5239775030197,
EIHOTEL,96,2023-07-06,206.4487491907292,2023-07-11,210.2727938594052,
GOACARBON,37,2023-07-06,527.55,2023-07-11,532.2,
AJANTPHARM,14,2023-07-06,1373.7101086120545,2023-07-12,1371.2542171569692,
ASTRAL,10,2023-07-06,1829.6667636227885,2023-07-12,1827.1835699477758,
