ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
BIRLACABLE,248,2023-01-02,161.1,2023-01-05,148.85,
CSLFINANCE,155,2023-01-02,257.7,2023-01-06,240.15,
GICHSGFIN,171,2023-01-02,232.5992624130487,2023-01-06,206.61975893499638,
AVROIND,2581,2023-01-02,15.495000000000001,2023-01-10,13.615000000000004,
DUCON,3112,2023-01-02,12.85,2023-01-10,11.2,
DYCL,380,2023-01-02,105.225,2023-01-10,101.825,
CORDSCABLE,523,2023-01-02,76.45,2023-01-19,75.95,
BANG,802,2023-01-02,49.85,2023-01-27,45.1,
DBCORP,303,2023-01-02,131.75,2023-01-27,122.5,
GNA,115,2023-01-02,347.03757264855886,2023-03-14,425.5746501008184,
AJOONI,6993,2023-04-05,5.6,2023-04-06,5.1,
DGCONTENT,2387,2023-04-05,16.4,2023-04-11,14.95,
3IINFOLTD,1098,2023-04-05,35.65,2023-04-17,31.4,
ASAL,114,2023-04-05,341.25,2023-04-17,311.05,
ARCHIDPLY,624,2023-04-05,62.7,2023-04-25,67.1,
ATULAUTO,97,2023-04-05,401.4,2023-04-25,370.85,
AARVI,301,2023-04-05,129.9,2023-04-27,125.8,
AXITA,639,2023-04-05,61.2,2023-04-28,65.0,
GANECOS,42,2023-04-05,924.55,2023-05-24,1008.55,
CAPACITE,297,2023-04-05,131.5,2023-06-05,183.1,
COASTCORP,809,2023-07-07,48.52,2023-07-14,53.45,
GENUSPAPER,2245,2023-07-07,17.5,2023-07-14,16.15,
AVALON,62,2023-07-07,627.15,2023-07-20,641.25,
BBOX,224,2023-07-07,174.95,2023-07-25,186.95,
AUTOIND,542,2023-07-07,72.45,2023-07-28,81.8,
BHARATGEAR,300,2023-07-07,130.85,2023-08-11,120.6,
GRANULES,126,2023-07-07,309.47870180948564,2023-08-11,298.985949405669,
DEEPINDS,199,2023-07-07,196.8,2023-08-18,268.55,
GIPCL,357,2023-07-07,109.95,2023-09-12,127.3,
ERIS,55,2023-07-07,713.9437045917992,2023-10-09,870.8065868363921,
ARROWGREEN,97,2023-10-09,415.4,2023-10-11,372.75,
EIMCOELECO,37,2023-10-09,1091.2,2023-10-17,1528.35,
DBSTOCKBRO,1161,2023-10-09,34.95,2023-10-20,39.25,
ADVANIHOTR,397,2023-10-09,102.05,2023-10-23,94.7,
BBTCL,151,2023-10-09,267.3,2023-10-23,246.2,
BHAGCHEM,258,2023-10-09,157.17000000000004,2023-10-23,146.55000000000004,
CARERATING,43,2023-10-09,934.1429848078641,2023-10-23,896.0632707774798,
CRISIL,10,2023-10-09,3777.5389714560706,2023-10-26,3743.956324349914,
DHARMAJ,174,2023-10-09,232.8,2023-11-20,236.15,
APOLSINHOT,20,2024-01-09,1996.65,2024-01-15,2294.5,
BANARBEADS,381,2024-01-09,106.9,2024-01-16,98.5,
DCW,650,2024-01-09,62.7,2024-01-17,60.2,
AYMSYNTEX,494,2024-01-09,82.5,2024-01-23,81.1,
BASML,765,2024-01-09,53.3,2024-01-23,50.6,
BIGBLOC,237,2024-01-09,172.05,2024-01-23,171.05,
BORORENEW,80,2024-01-09,508.6,2024-02-08,551.8,
ASHOKA,252,2024-01-09,161.85,2024-02-09,175.75,
FILATEX,776,2024-01-09,52.55,2024-02-26,71.2,
EMKAY,234,2024-04-10,176.9,2024-04-12,163.4,
GANGESSECU,275,2024-04-10,150.8,2024-04-15,134.65,
DATAPATTNS,13,2024-04-10,2998.0048468325194,2024-04-18,2729.161479041236,
3PLAND,1340,2024-01-09,30.45,2024-04-23,30.75,
FOODSIN,255,2024-04-10,162.7,2024-04-30,157.25,
ACUTAAS,130,2024-04-10,317.1067494721198,2024-05-07,288.56375944151455,
ELDEHSG,42,2024-04-10,988.0,2024-05-07,1014.85,
GMDCLTD,105,2024-04-10,392.0646250028309,2024-05-07,389.62617428634985,
DNAMEDIA,8825,2023-10-09,4.6,2024-05-21,4.75,
GPIL,259,2024-04-10,159.83858868662728,2024-05-28,174.51966307175476,
BHARATRAS,17,2024-04-10,2355.1625,2024-06-04,2408.4375,
EIDPARRY,66,2024-04-10,627.7,2024-06-27,753.4,
BSOFT,57,2024-07-12,717.8571829693947,2024-07-31,662.279245815896,
DELTAMAGNT,385,2024-10-14,107.26,2024-10-16,98.78,
63MOONS,83,2024-10-14,494.1,2024-10-21,471.9,
AKSHOPTFBR,4125,2024-10-14,10.01,2024-10-22,9.93,
APTUS,109,2024-10-14,378.0950159961536,2024-10-22,341.0763457529783,
ASHOKA,160,2024-10-14,258.12,2024-10-22,229.73,
ESABINDIA,6,2024-10-14,6463.0,2024-10-22,6002.85,
FINPIPE,130,2024-10-14,316.05,2024-10-22,297.4,
GANECOS,18,2024-10-14,2277.15,2024-10-22,2192.95,
CREATIVEYE,5551,2024-10-14,7.44,2024-10-23,10.45,
ASHOKAMET,1288,2024-10-14,32.05,2025-01-20,22.44,
ADANIPOWER,373,2025-01-15,109.89000000000001,2025-01-24,102.97000000000001,
AARTIIND,95,2025-01-15,428.60735176814677,2025-01-27,417.73633342196223,
BSE,21,2025-01-15,1922.60292073907,2025-01-27,1808.0143246075681,
CUBEXTUB,347,2025-01-15,118.14,2025-03-25,84.98,
BSHSL,255,2025-04-21,156.13,2025-04-23,141.15,
GNA,107,2025-04-21,371.48732653303284,2025-04-23,341.20438263551176,
AMBICAAGAR,1294,2025-04-21,30.79,2025-04-25,28.38,
DENTA,121,2025-04-21,328.2,2025-04-25,294.45,
ARKADE,232,2025-04-21,171.77,2025-04-29,159.3,
ARMANFIN,24,2025-04-21,1649.7,2025-04-30,1558.7,
CSLFINANCE,116,2025-04-21,342.95,2025-05-02,312.15,
FUSION,240,2025-04-21,165.47,2025-05-06,156.72,
DBCORP,159,2025-04-21,250.53,2025-05-08,223.33,
APTUS,122,2025-04-21,326.34737355006206,2025-06-03,302.0921813468748,
GARUDA,228,2025-07-18,168.68,2025-07-25,170.23,
BOROSCI,214,2025-07-18,179.59,2025-07-28,162.19,
CAPITALSFB,124,2025-07-18,309.1,2025-07-28,290.55,
CHEMPLASTS,84,2025-07-18,455.8,2025-07-28,430.9,
GMDCLTD,90,2025-07-18,427.27274055139674,2025-07-29,403.5190067555231,
CEWATER,62,2025-07-18,617.1,2025-08-05,575.15,
EMSLIMITED,60,2025-07-18,634.0,2025-08-07,589.6,
CUPID,262,2025-07-18,146.77,2025-09-10,202.68,
GSLSU,352,2025-10-20,108.92,2025-10-28,100.06,
AARTECH,649,2025-10-20,59.16,2025-10-29,57.69,
BHARATRAS,15,2025-10-20,2531.125,2025-10-30,2706.875,
BHAGYANGR,361,2025-07-18,106.41,2025-11-06,126.25,
CEATLTD,9,2025-10-20,4203.9,2025-11-06,3970.6,
GFLLIMITED,544,2025-10-20,70.61,2025-11-13,60.45,
CENTRALBK,1018,2025-10-20,37.72657790771125,2025-12-03,36.4821546954945,
DCBBANK,265,2025-10-20,144.78,2025-12-05,173.12,
FEDERALBNK,169,2025-10-20,227.08,2026-01-14,246.85,
AUBANK,44,2025-10-20,865.2,2026-01-22,1000.55,
CANFINHOME,46,2025-10-20,824.4529159067096,2026-01-22,904.228045325779,
CREDITACC,26,2026-01-22,1449.8,2026-01-28,1292.3,
ALKEM,6,2026-01-22,5712.449135205505,2026-02-13,5359.296075878743,
ATALREAL,1418,2026-01-22,27.52,2026-02-20,25.16,
BAJAJCON,131,2026-01-22,296.9,2026-02-24,402.2,
ARMANFIN,23,2026-01-22,1630.6,2026-02-27,1567.5,
BANKINDIA,242,2026-01-22,161.155693877551,2026-03-04,158.22154081632652,
DABUR,74,2026-01-22,525.35,2026-03-06,478.6,
APLAPOLLO,19,2026-01-22,1976.0,2026-03-09,2097.9,
COLPAL,18,2026-01-22,2154.2053691926794,2026-03-11,2031.6500995193942,
AGI,57,2026-04-28,672.55,2026-05-05,621.0,
COHANCE,78,2026-04-28,493.3,2026-05-05,454.15,
ELECTHERM,45,2026-04-28,863.6,2026-05-05,790.65,
EPACK,133,2026-04-28,291.03,2026-05-08,263.5,
EMIL,317,2026-04-28,122.75,2026-05-11,117.01,
DAMODARIND,1259,2026-04-28,30.91,2026-05-12,29.94,
GREENPOWER,3061,2026-04-28,12.72,2026-05-12,11.29,
FABTECH,225,2026-04-28,172.66,2026-05-13,158.36,
BBOX,60,2026-04-28,639.85,2026-05-15,878.75,
DHANBANK,1223,2026-04-28,31.82,2026-06-08,31.45,
