ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
BFINVEST,116,2023-01-02,342.89283776451435,2023-01-05,403.5961204557786,
GICHSGFIN,171,2023-01-02,232.5992624130487,2023-01-06,206.61975893499638,
AVROIND,2581,2023-01-02,15.495000000000001,2023-01-10,13.615000000000004,
DYCL,380,2023-01-02,105.225,2023-01-10,101.825,
CORDSCABLE,523,2023-01-02,76.45,2023-01-19,75.95,
APTECHT,116,2023-01-02,343.15,2023-01-27,337.7,
DBCORP,303,2023-01-02,131.75,2023-01-27,122.5,
DEEPINDS,269,2023-01-02,148.4,2023-01-27,141.65,
GPIL,513,2023-01-02,77.94435272255245,2023-02-06,74.11940593195412,
GNA,115,2023-01-02,347.03757264855886,2023-03-14,425.5746501008184,
ATULAUTO,99,2023-04-05,401.4,2023-04-25,370.85,
AXITA,651,2023-04-05,61.2,2023-04-28,65.0,
FOCUS,70,2023-04-05,562.85,2023-04-28,771.4,
APARINDS,14,2023-04-05,2682.7664281592615,2023-05-09,2586.8841084824003,
FAZE3Q,122,2023-04-05,326.05,2023-05-09,332.7,
ALKEM,12,2023-04-05,3316.6548185833226,2023-05-18,3236.384922275788,
CYIENT,39,2023-04-05,1005.0633456330477,2023-05-30,1221.795918553159,
ANANTRAJ,299,2023-04-05,133.13974143610014,2023-07-03,185.9262030632411,
BBOX,235,2023-07-07,174.95,2023-07-25,186.95,
BHARATGEAR,315,2023-07-07,130.85,2023-08-11,120.6,
CEATLTD,17,2023-07-07,2390.398362877348,2023-08-11,2301.7348375338793,
DEEPINDS,209,2023-07-07,196.8,2023-08-18,268.55,
ACE,69,2023-07-07,593.2844614729672,2023-09-04,718.6670072371222,
GIPCL,375,2023-07-07,109.95,2023-09-12,127.3,
CONTROLPR,63,2023-07-07,652.4,2023-09-21,737.1,
BHARTIARTL,48,2023-07-07,854.524274770589,2023-10-09,911.8036611768515,
ERIS,57,2023-07-07,713.9437045917992,2023-10-09,870.8065868363921,
ARROWGREEN,103,2023-10-09,415.4,2023-10-11,372.75,
AHLADA,338,2023-10-09,127.05,2023-10-13,117.55,
EIMCOELECO,39,2023-10-09,1091.2,2023-10-17,1528.35,
DBSTOCKBRO,1231,2023-10-09,34.95,2023-10-20,39.25,
ADVANIHOTR,421,2023-10-09,102.05,2023-10-23,94.7,
BBTCL,160,2023-10-09,267.3,2023-10-23,246.2,
CARERATING,46,2023-10-09,934.1429848078641,2023-10-23,896.0632707774798,
GODREJIND,63,2023-10-09,678.25,2023-10-23,617.75,
ALKALI,366,2023-10-09,117.45,2023-10-26,107.3,
APOLSINHOT,21,2024-01-09,1996.65,2024-01-15,2294.5,
BANARBEADS,401,2024-01-09,106.9,2024-01-16,98.5,
DCW,684,2024-01-09,62.7,2024-01-17,60.2,
AYMSYNTEX,520,2024-01-09,82.5,2024-01-23,81.1,
BASML,805,2024-01-09,53.3,2024-01-23,50.6,
BIGBLOC,249,2024-01-09,172.05,2024-01-23,171.05,
GALAXYSURF,15,2024-01-09,2799.7,2024-02-02,2622.65,
ASHOKA,265,2024-01-09,161.85,2024-02-09,175.75,
FILATEX,816,2024-01-09,52.55,2024-02-26,71.2,
GOLDTECH,425,2023-07-07,97.1,2024-03-04,148.4,
EMKAY,250,2024-04-10,176.9,2024-04-12,163.4,
GANGESSECU,293,2024-04-10,150.8,2024-04-15,134.65,
DATAPATTNS,14,2024-04-10,2998.0048468325194,2024-04-18,2729.161479041236,
3PLAND,1409,2024-01-09,30.45,2024-04-23,30.75,
AEGISLOG,97,2024-04-10,456.2109653178097,2024-04-26,627.4421559967101,
360ONE,61,2024-04-10,718.3726372981035,2024-05-06,752.0443473264297,
ELDEHSG,44,2024-04-10,988.0,2024-05-07,1014.85,
AARTIIND,60,2024-04-10,733.275242554886,2024-05-09,662.4625162450016,
DNAMEDIA,9353,2023-10-09,4.6,2024-05-21,4.75,
GPIL,277,2024-04-10,159.83858868662728,2024-05-28,174.51966307175476,
FEDERALBNK,280,2024-04-10,158.04327332898762,2024-06-04,153.7194479265908,
EIDPARRY,70,2024-04-10,627.7,2024-06-27,753.4,
ACUTAAS,131,2024-07-12,341.4662862758622,2024-08-05,312.78898799659424,
GMRAIRPORT,459,2024-07-12,97.74,2024-08-05,92.5,
ADANIPORTS,30,2024-07-12,1473.2928880892675,2024-08-14,1448.7660844434686,
COHANCE,52,2024-07-12,848.1,2024-09-05,1151.1,
63MOONS,91,2024-10-14,494.1,2024-10-21,471.9,
AEROFLEX,219,2024-10-14,206.2,2024-10-21,190.3,
APTUS,119,2024-10-14,378.0950159961536,2024-10-22,341.0763457529783,
ASHOKA,175,2024-10-14,258.12,2024-10-22,229.73,
CDSL,28,2024-10-14,1566.5274521221531,2024-10-22,1449.035413431677,
ESABINDIA,6,2024-10-14,6463.0,2024-10-22,6002.85,
GANECOS,19,2024-10-14,2277.15,2024-10-22,2192.95,
CREATIVEYE,6079,2024-10-14,7.44,2024-10-23,10.45,
DBSTOCKBRO,925,2024-10-14,48.88,2024-10-25,47.17,
ASMS,1930,2025-01-15,23.28,2025-01-17,21.0,
ASHOKAMET,1411,2024-10-14,32.05,2025-01-20,22.44,
ANANTRAJ,50,2025-01-15,894.173694828722,2025-01-22,835.5942061923583,
GOLDIAM,86,2025-01-15,521.4,2025-01-22,477.45,
DEVYANI,232,2025-01-15,193.29,2025-01-23,178.28,
ASHAPURMIN,101,2025-01-15,440.75,2025-01-27,496.0,
BIOCON,117,2025-01-15,381.08411856261614,2025-01-27,369.3139507860453,
BSE,23,2025-01-15,1922.60292073907,2025-01-27,1808.0143246075681,
CONCORDBIO,20,2025-01-15,2238.673934028189,2025-01-27,1968.1987593272534,
EICHERMOT,8,2025-01-15,5016.848706226569,2025-02-11,4908.701010331901,
CUBEXTUB,380,2025-01-15,118.14,2025-03-25,84.98,
AAVAS,19,2025-04-21,2166.3,2025-04-25,2038.1,
AIIL,118,2025-04-21,364.555113139026,2025-04-25,344.8397038830431,
CHOLAFIN,25,2025-04-21,1657.8134724211861,2025-04-28,1523.9738499941232,
ARKADE,250,2025-04-21,171.77,2025-04-29,159.3,
DCM,394,2025-04-21,109.05,2025-04-30,99.32,
CHOLAHLDNG,21,2025-04-21,1957.1512422524765,2025-05-02,1811.3517190231496,
DIAMONDYD,34,2025-04-21,1250.1,2025-05-07,1144.9,
FORCEMOT,4,2025-04-21,9279.014263685427,2025-05-23,10214.947956823438,
BANARISUG,11,2025-04-21,3788.6,2025-06-03,3942.9,
CSBBANK,119,2025-04-21,360.25,2025-07-18,430.8,
BLUEJET,42,2025-07-18,1008.4259037026197,2025-07-22,904.5586345675399,
GARUDA,252,2025-07-18,168.68,2025-07-25,170.23,
20MICRONS,160,2025-07-18,264.99,2025-07-28,239.47,
BOROSCI,237,2025-07-18,179.59,2025-07-28,162.19,
GMDCLTD,99,2025-07-18,427.27274055139674,2025-07-29,403.5190067555231,
DEVYANI,242,2025-07-18,176.16,2025-07-31,163.1,
EVEREADY,109,2025-07-18,390.0,2025-08-05,399.55,
GODREJAGRO,53,2025-07-18,800.75,2025-08-12,785.85,
DPABHUSHAN,26,2025-07-18,1620.3,2025-09-08,1552.5,
BHAGYANGR,400,2025-07-18,106.41,2025-11-06,126.25,
CEATLTD,9,2025-10-20,4203.9,2025-11-06,3970.6,
ECLERX,19,2025-10-20,2157.2,2025-11-07,2139.75,
ABDL,72,2025-10-20,575.9133375725299,2025-11-10,617.5527938955568,
ACUTAAS,23,2025-10-20,1763.6,2025-11-13,1682.1,
CHENNPETRO,54,2025-10-20,769.7520484354277,2025-11-17,1067.3445301370537,
ASIANTILES,661,2025-10-20,63.25,2025-12-04,63.51,
APOLLOTYRE,83,2025-10-20,503.49273643640674,2025-12-18,492.5191767961261,
FEDERALBNK,184,2025-10-20,227.08,2026-01-14,246.85,
AUBANK,48,2025-10-20,865.2,2026-01-22,1000.55,
CANFINHOME,50,2025-10-20,824.4529159067096,2026-01-22,904.228045325779,
DAVANGERE,9249,2026-01-22,4.67,2026-01-30,4.29,
ALKEM,7,2026-01-22,5712.449135205505,2026-02-13,5359.296075878743,
ATALREAL,1569,2026-01-22,27.52,2026-02-20,25.16,
BAJAJCON,145,2026-01-22,296.9,2026-02-24,402.2,
EQUITASBNK,616,2026-01-22,70.1,2026-02-27,64.37,
DCBBANK,228,2026-01-22,188.79,2026-03-02,181.34,
BANKINDIA,268,2026-01-22,161.155693877551,2026-03-04,158.22154081632652,
DABUR,82,2026-01-22,525.35,2026-03-06,478.6,
APLAPOLLO,21,2026-01-22,1976.0,2026-03-09,2097.9,
ASIANTILES,559,2026-04-28,76.97,2026-04-29,63.89,
CHENNPETRO,40,2026-04-28,1072.3,2026-05-11,1051.4,
AMBIKCO,28,2026-04-28,1501.4,2026-05-12,1524.3,
GPIL,141,2026-04-28,305.0,2026-05-12,282.3,
BBOX,67,2026-04-28,639.85,2026-05-15,878.75,
GLENMARK,17,2026-04-28,2403.7,2026-06-01,2201.2,
FEDFINA,284,2026-04-28,151.61,2026-06-10,149.18,
COALINDIA,92,2026-04-28,467.0,2026-06-12,443.5,
