run_id,ticker,market_cap_tier_at_buy,buy_date,buy_price,entry_reason,entry_indicator_values,sell_date,sell_price,exit_reason,exit_indicator_values,days_held,pnl_inr,pnl_pct
orch_fundamental_20260729_230635_2cb412bd,BORORENEW,,2023-01-16,492.45,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 46.01874938907342}",2023-02-14,444.1,exit_model_urgent,,29,-5083.398599745393,-0.1022046486047313
orch_fundamental_20260729_230635_2cb412bd,BIGBLOC,,2024-01-23,171.05,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 78.62701357242138}",2024-02-21,253.55,exit_model_urgent,,29,23725.486137386004,0.478293020540193
orch_fundamental_20260729_230635_2cb412bd,GLAXO,,2024-01-23,2106.4583061968,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 64.68054036075408}",2024-03-11,1901.5329726507,exit_model_urgent,,48,-4908.147160899127,-0.10130639757739929
orch_fundamental_20260729_230635_2cb412bd,ARROWGREEN,,2024-01-23,418.5,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 68.06846807757532}",2024-03-12,376.4,exit_model_urgent,,49,-5166.422969236002,-0.10461946356511355
orch_fundamental_20260729_230635_2cb412bd,AGROPHOS,,2024-01-23,44.4,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 65.58361267665998}",2024-03-12,40.4,exit_model_urgent,,49,-4680.010590976002,-0.09411218209009013
orch_fundamental_20260729_230635_2cb412bd,AURUM,,2024-01-23,158.8,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 69.6569845625811}",2024-04-23,143.3,exit_model_urgent,,91,-5051.415669604801,-0.10162914489672546
orch_fundamental_20260729_230635_2cb412bd,CHENNPETRO,,2024-01-23,712.3955046076,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 71.40276172110275}",2024-04-25,998.411306236,exit_model_urgent,,93,19537.383214425252,0.3974624763030281
orch_fundamental_20260729_230635_2cb412bd,DIXON,,2024-01-23,5851.246118988,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 68.40613502047874}",2024-04-26,8576.3334195163,exit_model_urgent,,94,21612.4244025847,0.4617055914903702
orch_fundamental_20260729_230635_2cb412bd,EASEMYTRIP,,2024-01-23,44.8,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 70.44025805894955}",2024-06-04,39.8,exit_model_urgent,,133,-5750.010590976002,-0.11562923485714291
orch_fundamental_20260729_230635_2cb412bd,CYBERMEDIA,,2024-01-23,31.75,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 68.12602181316552}",2024-08-07,28.66,exit_model_urgent,,197,-5038.920425286,-0.10134492664566928
orch_fundamental_20260729_230635_2cb412bd,FCL,,2024-01-23,32.335,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 69.06642904365442}",2025-01-13,28.01,exit_model_urgent,,356,-6851.873582333159,-0.13777808395917734
orch_fundamental_20260729_230635_2cb412bd,CGPOWER,,2025-01-29,623.1319608314,buy,"{""preset"": ""capital_efficiency"", ""matched"": true, ""ratio__score"": 65.62729721926334}",2025-02-14,550.0390548385,exit_model_urgent,,16,-6199.1344055353475,-0.12132133291098998
