ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank,pnl_inr,pnl_pct,exit_reason
BASML,114,2016-07-01,261.15,2016-07-08,244.85,,-1977.942103141202,-0.06643832787976266,exit_model_urgent
ASTRAL,139,2016-07-01,215.5360413046,2016-07-12,203.5037434668,,-1792.989303908762,-0.05984708426101911,exit_model_urgent
CYBERTECH,485,2016-07-01,61.75,2016-07-12,57.45,,-2205.956627784999,-0.07365771953036433,exit_model_urgent
BANCOINDIA,190,2016-07-01,157.65,2016-07-13,149.15,,-1735.4757327219995,-0.05793899653536313,exit_model_urgent
ASHOKA,176,2016-07-01,169.9,2016-07-14,159.8,,-1897.8702038207994,-0.06346882537257208,exit_model_urgent
BBTC,72,2016-07-01,413.7610375472,2016-07-18,385.9324287571,,-2123.481149937379,-0.0712797752150983,exit_model_urgent
BANG,1153,2016-07-01,26.0,2016-07-19,23.65,,-2830.124273976002,-0.09440670738461544,exit_model_urgent
DTIL,135,2016-07-01,221.6333333333,2016-07-25,214.3333333333,,-1105.8430036859827,-0.03695937580208048,exit_model_urgent
CEMPRO,208,2016-07-01,143.7641786056,2016-08-02,144.2118871203,,-27.149041494882113,-0.0009079051487105268,signal
GANDHITUBE,114,2016-07-01,261.85,2016-08-02,306.7,,4992.836933917191,0.16725917590147002,signal
ALICON,90,2016-08-02,328.3,2016-08-03,306.6,,-2071.840752323995,-0.07012017302345398,exit_model_urgent
DHAMPURSUG,228,2016-08-02,130.1,2016-08-05,123.05,,-1726.7065105776019,-0.05821117731898546,exit_model_urgent
GOODLUCK,236,2016-08-02,125.55,2016-08-09,119.0,,-1664.973781541601,-0.056192542019912424,exit_model_urgent
ASAHIINDIA,166,2016-08-02,178.3933045427,2016-09-01,200.1219662194,,3487.850467345106,0.11777991022424283,signal
CANFINHOME,111,2016-08-02,266.5303877934,2016-09-01,286.2213872617,,2066.7078597857144,0.06985691155873629,signal
GMDCLTD,361,2016-08-02,82.1901329732,2016-09-01,89.5532978817,,2538.764496220432,0.08556487716697943,signal
BLKASHYAP,1229,2016-09-01,24.2,2016-09-02,22.85,,-1778.7742558455975,-0.059807215966942065,exit_model_urgent
ATLASCYCLE,114,2016-09-01,260.5,2016-09-29,243.3,,-2080.244066124,-0.07004896340115163,exit_model_urgent
AEGISLOG,228,2016-09-01,130.4451490792,2016-10-04,148.993402727,,4109.378806652934,0.13816988507795452,signal
