run_id,ticker,market_cap_tier_at_buy,buy_date,buy_price,entry_reason,entry_indicator_values,sell_date,sell_price,exit_reason,exit_indicator_values,days_held,pnl_inr,pnl_pct
orch_technical_20260730_014934_3ea717df,CYBERTECH,,2016-07-01,61.75,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.012295, ""feature__volume_ratio_21d"": 5.072, ""feature__adx_14"": 29.09872, ""feature__rsi_14"": 67.960157}",2016-07-12,57.45,exit_model_urgent,,11,-2942.7916251069983,-0.07365771953036433
orch_technical_20260730_014934_3ea717df,BANG,,2016-07-01,26.0,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.044177, ""feature__volume_ratio_21d"": 10.606144, ""feature__adx_14"": 30.543105, ""feature__rsi_14"": 86.950989}",2016-07-13,24.8,exit_model_urgent,,12,-2006.4354148959974,-0.050175938153846085
orch_technical_20260730_014934_3ea717df,ASHIMASYN,,2016-07-01,16.8,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.037037, ""feature__volume_ratio_21d"": 3.702014, ""feature__adx_14"": 15.203082, ""feature__rsi_14"": 72.204399}",2016-07-15,17.6,exit_model_urgent,,14,1743.1806734720012,0.043596955619047646
orch_technical_20260730_014934_3ea717df,BANCOINDIA,,2016-07-01,157.65,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.017425, ""feature__volume_ratio_21d"": 4.765328, ""feature__adx_14"": 32.7177, ""feature__rsi_14"": 77.332716}",2016-07-19,147.85,exit_model_urgent,,18,-2639.8229493614053,-0.06618511134665411
orch_technical_20260730_014934_3ea717df,CAPLIPOINT,,2016-07-01,1049.3634660595,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.046488, ""feature__volume_ratio_21d"": 5.311794, ""feature__adx_14"": 19.018948, ""feature__rsi_14"": 74.062706}",2016-07-26,1085.8537073162,exit_model_urgent,,25,1226.2449844812436,0.03075159932520449
orch_technical_20260730_014934_3ea717df,DTIL,,2016-07-01,221.6333333333,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.024184, ""feature__volume_ratio_21d"": 4.174177, ""feature__adx_14"": 26.371176, ""feature__rsi_14"": 72.064451}",2016-08-01,210.9666666667,exit_model_urgent,,31,-2080.457338235974,-0.05214962997534183
orch_technical_20260730_014934_3ea717df,CEMPRO,,2016-07-01,143.7641786056,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.047861, ""feature__volume_ratio_21d"": 4.122386, ""feature__adx_14"": 26.508368, ""feature__rsi_14"": 76.220484}",2016-08-03,141.127672908,exit_model_urgent,,33,-893.6972891712139,-0.022361192345941888
orch_technical_20260730_014934_3ea717df,ASTRAL,,2016-07-01,215.5360413046,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.028114, ""feature__volume_ratio_21d"": 5.739059, ""feature__adx_14"": 23.688067, ""feature__rsi_14"": 74.404978}",2016-08-04,213.7345327559,exit_model_urgent,,34,-493.656652186437,-0.012380362560207943
orch_technical_20260730_014934_3ea717df,BASML,,2016-07-01,261.15,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.024118, ""feature__volume_ratio_21d"": 4.218, ""feature__adx_14"": 40.749485, ""feature__rsi_14"": 76.247134}",2016-08-11,287.0,exit_model_urgent,,41,3794.3434931526062,0.09496316551483838
orch_technical_20260730_014934_3ea717df,BBTC,,2016-07-01,413.7610375472,buy,"{""template_name"": ""S004"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 0.997877, ""feature__volume_ratio_21d"": 4.388891, ""feature__adx_14"": 20.468002, ""feature__rsi_14"": 64.61509}",2016-09-07,574.325752236,exit_model_urgent,,68,15254.45085405789,0.3840393737209803
