ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
CLEDUCATE,279,2023-01-02,71.5,2023-01-04,68.8,
FILATEX,437,2023-01-02,45.7,2023-01-05,44.15,
DHARMAJ,107,2023-01-09,185.55,2023-01-16,195.45,
ADANIGREEN,16,2023-01-31,1223.9,2023-02-01,1155.35,
ATGL,9,2023-01-31,2105.3124380012023,2023-02-01,1894.8011668074573,
DIXON,7,2023-01-31,2680.357206005004,2023-02-07,2705.5459966638864,
ADANIPOWER,575,2023-02-07,34.65,2023-02-10,32.839999999999996,
ADANIENT,11,2023-02-07,1799.5979289361044,2023-02-13,1714.4565199462545,
ADANIPORTS,36,2023-02-07,542.1749797220274,2023-02-14,553.8878803957655,
AWL,50,2023-02-07,396.8270384035753,2023-02-21,408.7149378994959,
DBREALTY,315,2023-02-14,63.05,2023-02-22,60.95,
FACT,85,2023-02-21,233.33002732414795,2023-02-22,225.2068332929997,
ELIN,128,2023-02-21,155.4,2023-02-23,150.4,
ACCURACY,1161,2023-02-21,17.15,2023-02-24,16.55,
ACCELYA,17,2023-02-14,1168.25,2023-02-27,1113.6,
AARVI,166,2023-02-21,119.8,2023-02-27,110.1,
AMBUJACEM,60,2023-02-14,330.69006987964354,2023-02-28,336.1933815923509,
ADANIPOWER,676,2023-02-28,29.260000000000005,2023-03-08,37.32,
ASTRON,862,2023-02-28,22.95,2023-03-08,25.7,
DSSL,55,2023-02-28,354.55,2023-03-08,359.35,
GINNIFILA,877,2023-02-28,22.55,2023-03-08,22.8,
GLOBE,6597,2023-02-28,3.0,2023-03-08,3.1,
DUCON,2390,2023-03-08,8.35,2023-03-09,7.95,
ALOKINDS,1478,2023-03-08,13.5,2023-03-10,13.05,
ACCURACY,1188,2023-03-08,16.8,2023-03-13,16.25,
ARVEE,215,2023-03-08,92.65,2023-03-13,89.55,
ABMINTLLTD,433,2023-03-08,46.0,2023-03-15,58.6,
BCG,1031,2023-03-15,19.4,2023-03-16,17.45,
BROOKS,281,2023-03-15,71.05,2023-03-16,67.5,
GLOBE,6781,2023-03-15,2.95,2023-03-16,2.85,
GRMOVER,267,2023-03-15,74.89999999999999,2023-03-17,70.53333333333333,
AARVI,180,2023-03-15,110.95,2023-03-22,114.8,
CALSOFT,1521,2023-03-15,13.15,2023-03-22,13.45,
DSSL,62,2023-03-15,319.4,2023-03-22,323.15,
CROWN,663,2023-03-22,30.05,2023-03-29,33.8,
BOHRAIND,249,2023-03-29,79.9,2023-03-31,76.0,
AJOONI,5962,2023-03-29,3.35,2023-04-03,4.7,
BCG,1501,2023-03-29,13.3,2023-04-05,17.65,
GLOBE,8683,2023-03-29,2.3,2023-04-05,3.1,
ALKALI,225,2023-03-29,88.7,2023-04-10,95.8,
BALKRISHNA,805,2023-03-29,24.8,2023-04-10,29.2,
DNAMEDIA,9289,2023-03-29,2.15,2023-04-10,2.65,
BCG,1469,2023-04-18,14.0,2023-04-19,13.3,
AXITA,439,2023-05-03,46.8,2023-05-04,42.15,
ACCURACY,1723,2023-05-17,11.9,2023-05-19,11.45,
GOYALALUM,1131,2023-05-24,18.1,2023-05-25,17.2,
ACCURACY,1860,2023-05-31,11.0,2023-06-07,11.5,
ATGL,30,2023-05-31,663.2403262017353,2023-06-07,679.1185482699542,
GLAND,22,2023-05-24,925.8251922879706,2023-06-14,991.8600246128602,
BOHRAIND,307,2023-07-06,66.8,2023-07-07,63.5,
DELTACORP,114,2023-07-13,179.55,2023-07-20,189.55,
APTECHT,59,2023-07-20,347.0,2023-07-21,335.6,
DREAMFOLKS,36,2023-08-10,563.9,2023-08-16,526.95,
DENORA,12,2023-08-03,1586.6,2023-08-25,1666.5,
BCG,1268,2023-09-01,16.15,2023-09-04,15.35,
ATALREAL,220,2023-09-08,92.95,2023-09-12,85.75,
ACEINTEG,583,2023-10-03,35.0,2023-10-09,33.4,
FOCUS,119,2023-10-10,170.6,2023-10-11,162.8,
DANGEE,2137,2023-10-10,9.55,2023-10-13,12.4,
ABMINTLLTD,476,2023-10-25,43.15,2023-11-01,54.95,
AKSHAR,3240,2023-10-10,6.3,2023-11-08,6.2,
AKSHAR,3783,2023-12-21,5.45,2023-12-26,5.1,
DELPHIFX,69,2023-12-21,295.35,2023-12-28,280.4,
ALLCARGO,226,2024-01-05,90.8,2024-01-09,82.85,
BAIDFIN,942,2023-10-10,21.65,2024-01-15,30.7,
GLOBAL,197,2024-02-12,104.68,2024-02-19,105.9,
BAJFINANCE,31,2024-03-02,647.150096,2024-03-05,621.58589054069,
COFORGE,16,2024-03-02,1273.567352,2024-03-07,1224.338892575451,
ACL,240,2024-03-11,86.2,2024-03-12,83.1,
BALAJITELE,234,2024-03-11,88.6,2024-03-12,84.2,
BRNL,334,2024-03-11,62.05,2024-03-12,58.95,
EMSLIMITED,50,2024-03-11,409.0,2024-03-12,388.55,
BCLIND,358,2024-03-11,57.95,2024-03-13,53.3,
DPSCLTD,1189,2024-03-11,17.45,2024-03-13,16.25,
BHANDARI,2688,2024-03-18,7.65,2024-03-19,7.35,
FCSSOFT,5142,2024-03-18,4.0,2024-03-19,3.85,
ASMS,1120,2024-03-18,18.35,2024-03-20,17.65,
GENCON,514,2024-03-18,39.95,2024-03-20,38.7,
AVROIND,1861,2024-03-18,11.050000000000002,2024-03-26,11.110000000000001,
DAVANGERE,2690,2024-03-18,7.645000000000001,2024-03-26,7.880000000000002,
DANGEE,2260,2024-03-18,9.1,2024-03-26,8.6,
ESSARSHPNG,988,2024-03-18,20.8,2024-03-26,19.85,
GRMOVER,503,2024-03-18,40.83333333333333,2024-03-26,39.28333333333333,
ADVANIHOTR,270,2024-03-26,75.55,2024-03-28,71.9,
AMDIND,339,2024-03-26,60.3,2024-04-03,67.15,
DBREALTY,102,2024-03-26,199.05,2024-04-03,209.1,
GSLSU,96,2024-03-26,211.45,2024-04-03,243.6,
BESTAGRO,30,2024-04-10,675.05,2024-04-15,635.15,
BTML,1198,2024-04-10,17.15,2024-04-18,16.2,
ATALREAL,1467,2024-01-29,14.1,2024-04-19,13.3,
ATALREAL,2198,2024-04-26,9.3,2024-04-29,8.85,
AKI,990,2024-04-26,20.65,2024-04-30,19.7,
ASTERDM,57,2024-04-26,353.6753998506809,2024-05-02,338.44818812518827,
DRCSYSTEMS,1114,2024-03-26,18.35,2024-05-06,18.7,
GSS,158,2024-05-06,128.2,2024-05-09,122.0,
BAJFINANCE,30,2024-05-18,662.251766,2024-05-27,677.7318272084956,
COFORGE,21,2024-05-18,929.827988,2024-05-27,1034.8111035455433,
BALKRISHNA,942,2024-05-13,21.6,2024-05-27,27.5,
GREENPOWER,1025,2024-05-27,20.0,2024-05-28,19.15,
GILLANDERS,258,2024-05-27,79.3,2024-06-03,84.3,
BALAXI,179,2024-06-03,114.0,2024-06-04,97.9,
DCAL,133,2024-06-03,153.85,2024-06-04,136.5,
ARCHIES,787,2024-06-10,25.92,2024-06-12,25.14,
FILATFASH,2344,2024-06-25,8.7,2024-06-26,8.21,
COFORGE,89,2024-07-09,226.50598767534137,2024-07-11,218.75414448573716,
BAJFINANCE,291,2024-07-09,69.81834870799231,2024-07-23,66.44996726044272,
AKSHAR,8368,2024-08-07,2.43,2024-08-08,2.18,
FOCUS,191,2024-08-07,106.11,2024-08-08,100.21,
FUSION,58,2024-08-07,346.4,2024-08-08,313.05,
BAIDFIN,1353,2024-08-07,15.02,2024-08-09,14.2,
FILATFASH,2860,2024-08-07,7.11,2024-08-09,1.65,
GLOBAL,272,2024-08-07,74.70800000000001,2024-08-09,71.84,
ARMANFIN,11,2024-08-07,1741.4,2024-08-14,1798.4,
GOKUL,483,2024-08-07,42.07,2024-08-14,44.0,
AARTECH,278,2024-08-14,71.42,2024-08-16,68.18,
ASMS,1270,2024-08-14,15.67,2024-08-22,16.77,
GOYALALUM,2212,2024-08-07,9.19,2024-08-29,9.39,
ASTRON,820,2024-09-05,24.26,2024-09-09,23.46,
CCCL,13657,2023-05-24,1.5,2024-09-10,14.59,
BIGBLOC,169,2024-09-12,138.83,2024-09-16,133.98,
GSS,295,2024-09-12,79.57,2024-09-20,74.13,
BRNL,413,2024-09-05,48.16,2024-09-26,46.96,
