ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
AJOONI,4000,2023-01-02,7.5,2023-01-03,6.75,
BIRLACABLE,186,2023-01-02,161.1,2023-01-05,148.85,
AVROIND,1936,2023-01-02,15.495000000000001,2023-01-10,13.615000000000004,
DUCON,2334,2023-01-02,12.85,2023-01-10,11.2,
BFUTILITIE,71,2023-01-02,419.1,2023-01-12,386.5,
GREENLAM,92,2023-01-02,324.54828284777153,2023-01-17,307.0253714065213,
CORDSCABLE,392,2023-01-02,76.45,2023-01-19,75.95,
BANG,601,2023-01-02,49.85,2023-01-27,45.1,
DBCORP,227,2023-01-02,131.75,2023-01-27,122.5,
BROOKS,270,2023-02-01,108.8,2023-02-06,100.05,
BORORENEW,57,2023-02-01,509.6,2023-02-13,465.9,
ARMANFIN,19,2023-02-01,1482.25,2023-02-14,1511.0,
CMSINFO,95,2023-02-01,307.1,2023-02-14,287.75,
CHOLAHLDNG,49,2023-02-01,596.5888647560523,2023-02-20,588.3445462732426,
DATAPATTNS,21,2023-02-01,1357.626604566625,2023-02-20,1344.067287667083,
APARINDS,15,2023-02-01,1934.6954529717254,2023-02-27,2146.143554529717,
AVANTIFEED,76,2023-02-01,384.6,2023-03-02,363.05,
CHOLAFIN,39,2023-02-01,745.7768033611762,2023-03-02,747.1958717038086,
GNA,86,2023-01-02,347.03757264855886,2023-03-02,456.72636697900606,
GRMOVER,290,2023-03-02,101.18333333333334,2023-03-09,94.03333333333333,
DENORA,31,2023-03-02,943.5,2023-03-13,909.25,
ASAL,96,2023-03-02,305.75,2023-03-16,278.65,
DOLLAR,86,2023-03-02,340.75,2023-03-16,338.2,
AMBER,15,2023-03-02,1951.05,2023-03-21,1868.85,
AHLADA,307,2023-03-02,95.7,2023-03-27,85.25,
BHARATWIRE,277,2023-03-02,106.1,2023-03-29,143.7,
ANURAS,41,2023-03-02,704.1616469436061,2023-04-05,885.2844594712037,
GESHIP,54,2023-03-02,535.7924371672972,2023-04-05,576.5347047718245,
GKWLIMITED,56,2023-03-02,524.65,2023-04-05,502.85,
AJOONI,5289,2023-04-05,5.6,2023-04-06,5.1,
GLFL,11848,2023-04-05,2.5,2023-04-21,2.5,
ARCHIDPLY,472,2023-04-05,62.7,2023-04-25,67.1,
