ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
GICHSGFIN,171,2023-01-02,232.5992624130487,2023-01-06,206.61975893499638,
AVROIND,2581,2023-01-02,15.495000000000001,2023-01-10,13.615000000000004,
DUCON,3112,2023-01-02,12.85,2023-01-10,11.2,
CORDSCABLE,523,2023-01-02,76.45,2023-01-24,69.2,
CSLFINANCE,155,2023-01-02,257.7,2023-01-30,237.4,
DBCORP,303,2023-01-02,131.75,2023-01-30,120.45,
GRPLTD,72,2023-01-02,550.475,2023-02-07,804.9375,
DYCL,380,2023-01-02,105.225,2023-02-08,89.9,
GPIL,513,2023-01-02,77.94435272255245,2023-02-13,71.15974273408756,
APOLLO,1308,2023-01-02,30.565000000000005,2023-03-20,27.310000000000006,
AJOONI,6988,2023-04-05,5.6,2023-04-06,5.1,
3IINFOLTD,1097,2023-04-05,35.65,2023-04-17,31.4,
ASAL,114,2023-04-05,341.25,2023-04-17,311.05,
ATULAUTO,97,2023-04-05,401.4,2023-04-25,370.85,
FOCUS,69,2023-04-05,562.85,2023-04-28,771.4,
AXITA,639,2023-04-05,61.2,2023-05-02,52.0,
APTECHT,102,2023-04-05,381.1,2023-05-26,558.6,
AARVI,301,2023-04-05,129.9,2023-07-07,134.45,
GANECOS,42,2023-04-05,924.55,2023-07-07,1017.85,
GMBREW,66,2023-04-05,585.65,2023-07-07,586.8,
AVALON,63,2023-07-07,627.15,2023-08-02,576.85,
BHARATGEAR,303,2023-07-07,130.85,2023-08-11,120.6,
DEEPINDS,202,2023-07-07,196.8,2023-08-18,268.55,
AUTOIND,548,2023-07-07,72.45,2023-08-22,100.25,
GALLANTT,580,2023-07-07,68.46163585701719,2023-08-31,92.95480456348268,
GIPCL,361,2023-07-07,109.95,2023-10-06,153.5,
ACE,67,2023-07-07,593.2844614729672,2023-10-09,691.574797786292,
COASTCORP,819,2023-07-07,48.52,2023-10-09,50.580000000000005,
ERIS,55,2023-07-07,713.9437045917992,2023-10-09,870.8065868363921,
ARROWGREEN,102,2023-10-09,415.4,2023-10-11,372.75,
EIMCOELECO,38,2023-10-09,1091.2,2023-10-17,1528.35,
BHAGCHEM,270,2023-10-09,157.17000000000004,2023-10-25,141.99500000000003,
CARERATING,45,2023-10-09,934.1429848078641,2023-11-01,844.7449061662198,
CONSOFINVT,265,2023-10-09,159.95,2023-11-28,227.1,
ANANDRATHI,91,2023-10-09,465.6876052916938,2023-11-30,641.1800182137719,
ADVANIHOTR,416,2023-10-09,102.05,2024-01-09,109.4,
DHARMAJ,182,2023-10-09,232.8,2024-01-09,264.85,
BANARBEADS,414,2024-01-09,106.9,2024-01-16,98.5,
BALAJITELE,470,2024-01-09,94.2,2024-01-23,82.3,
GMDCLTD,96,2024-01-09,457.95060710696515,2024-01-23,420.89571876828296,
AYMSYNTEX,537,2024-01-09,82.5,2024-02-09,76.25,
DCW,707,2024-01-09,62.7,2024-02-14,57.15,
DBSTOCKBRO,1216,2023-10-09,34.95,2024-02-15,48.3,
GOLDTECH,409,2023-07-07,97.1,2024-03-04,148.4,
BAJAJ-AUTO,6,2024-01-09,6767.539292798275,2024-04-10,8591.242261416075,
BORORENEW,87,2024-01-09,508.6,2024-04-10,533.5,
FINOPB,149,2024-01-09,297.55,2024-04-10,290.95,
EMKAY,256,2024-04-10,176.9,2024-04-12,163.4,
DATAPATTNS,15,2024-04-10,2998.0048468325194,2024-04-18,2729.161479041236,
FOODSIN,279,2024-04-10,162.7,2024-05-07,149.95,
AARTIIND,61,2024-04-10,733.275242554886,2024-05-09,662.4625162450016,
DNAMEDIA,9243,2023-10-09,4.6,2024-05-28,4.15,
ELDEHSG,45,2024-04-10,988.0,2024-06-04,900.55,
GPIL,284,2024-04-10,159.83858868662728,2024-06-19,219.9191284326412,
BSOFT,62,2024-07-12,717.8571829693947,2024-07-31,662.279245815896,
AARTISURF,67,2024-04-10,675.25,2024-08-05,617.95,
3PLAND,1456,2024-01-09,30.45,2024-08-08,46.84,
BHARATRAS,19,2024-04-10,2355.1625,2024-08-09,3203.7875,
EIDPARRY,72,2024-04-10,627.7,2024-09-30,857.75,
BANKA,345,2024-10-14,136.11,2024-10-17,125.17,
AEROFLEX,228,2024-10-14,206.2,2024-10-21,190.3,
APTUS,124,2024-10-14,378.0950159961536,2024-10-22,341.0763457529783,
CDSL,30,2024-10-14,1566.5274521221531,2024-10-22,1449.035413431677,
CREATIVEYE,6327,2024-10-14,7.44,2024-10-23,10.45,
GANECOS,20,2024-10-14,2277.15,2024-10-24,2085.0,
BOMDYEING,197,2024-10-14,237.96,2024-10-25,215.57,
FINPIPE,148,2024-10-14,316.05,2024-10-25,284.0,
DODLA,35,2024-10-14,1312.890291850697,2024-10-29,1186.5895687191478,
ASHOKAMET,1468,2024-10-14,32.05,2025-01-20,22.44,
CUBEXTUB,393,2025-01-15,118.14,2025-03-25,84.98,
GNA,122,2025-04-21,371.48732653303284,2025-04-23,341.20438263551176,
AAVAS,21,2025-04-21,2166.3,2025-04-28,1991.5,
GPPL,301,2025-04-21,151.13,2025-04-28,138.0,
DCM,417,2025-04-21,109.05,2025-04-30,99.32,
EQUITASBNK,668,2025-04-21,68.18,2025-05-06,61.76,
