ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
AJOONI,4000,2023-01-02,7.5,2023-01-03,6.75,
BIRLACABLE,186,2023-01-02,161.1,2023-01-04,152.35,
BFUTILITIE,71,2023-01-02,419.1,2023-01-05,395.4,
DBCORP,227,2023-01-02,131.75,2023-01-05,123.9,
AVROIND,1936,2023-01-02,15.495000000000001,2023-01-10,13.615000000000004,
DUCON,2334,2023-01-02,12.85,2023-01-10,11.2,
BANG,601,2023-01-02,49.85,2023-01-16,46.5,
GREENLAM,92,2023-01-02,324.54828284777153,2023-01-17,307.0253714065213,
CORDSCABLE,392,2023-01-02,76.45,2023-01-23,71.85,
BROOKS,270,2023-02-01,108.8,2023-02-03,102.65,
BORORENEW,57,2023-02-01,509.6,2023-02-07,478.2,
CMSINFO,95,2023-02-01,307.1,2023-02-14,287.75,
GNA,86,2023-01-02,347.03757264855886,2023-02-20,457.6696062151583,
DATAPATTNS,21,2023-02-01,1357.626604566625,2023-02-21,1262.6116854102768,
ARMANFIN,19,2023-02-01,1482.25,2023-02-23,1376.2,
APARINDS,15,2023-02-01,1934.6954529717254,2023-03-02,2312.6576918638198,
AVANTIFEED,76,2023-02-01,384.6,2023-03-02,363.05,
CHOLAFIN,39,2023-02-01,745.7768033611762,2023-03-02,747.1958717038086,
CHOLAHLDNG,49,2023-02-01,596.5888647560523,2023-03-02,583.0981617841818,
GKWLIMITED,56,2023-03-02,524.65,2023-03-08,492.95,
AHLADA,307,2023-03-02,95.7,2023-03-09,90.5,
GRMOVER,290,2023-03-02,101.18333333333334,2023-03-09,94.03333333333333,
ASAL,96,2023-03-02,305.75,2023-03-13,288.25,
DENORA,31,2023-03-02,943.5,2023-03-21,892.45,
AMBER,15,2023-03-02,1951.05,2023-03-24,1812.1,
BHARATWIRE,277,2023-03-02,106.1,2023-03-27,141.9,
ANURAS,41,2023-03-02,704.1616469436061,2023-04-05,885.2844594712037,
DOLLAR,86,2023-03-02,340.75,2023-04-05,358.1,
GESHIP,54,2023-03-02,535.7924371672972,2023-04-05,576.5347047718245,
AJOONI,5300,2023-04-05,5.6,2023-04-06,5.1,
AMBICAAGAR,1393,2023-04-05,21.3,2023-04-10,19.9,
ARCHIDPLY,473,2023-04-05,62.7,2023-04-11,58.95,
GLFL,11873,2023-04-05,2.5,2023-04-24,2.25,
ATULAUTO,73,2023-04-05,401.4,2023-04-25,370.85,
AXITA,485,2023-04-05,61.2,2023-04-27,81.25,
AARVI,228,2023-04-05,129.9,2023-05-09,126.85,
BHARATGEAR,251,2023-04-05,117.8,2023-05-09,118.85,
GANECOS,32,2023-04-05,924.55,2023-05-09,1071.2,
AYMSYNTEX,378,2023-05-09,78.6,2023-05-15,74.45,
ALANKIT,3048,2023-05-09,9.75,2023-05-18,9.2,
ANDHRAPAP,315,2023-05-09,94.09,2023-05-25,86.69,
GREAVESCOT,200,2023-05-09,148.25,2023-05-29,133.05,
EMUDHRA,90,2023-05-09,328.75,2023-05-31,431.7,
BBL,20,2023-05-09,1445.925,2023-06-07,1573.325,
BSOFT,99,2023-05-09,297.4739637714632,2023-06-07,328.5482918604855,
CARBORUNIV,26,2023-05-09,1131.8637618962096,2023-06-07,1183.7294769228065,
FSL,245,2023-05-09,121.20777616568067,2023-06-07,124.10839379851964,
BRNL,884,2023-06-07,33.9,2023-06-08,32.0,
ARIHANTCAP,747,2023-06-07,40.1,2023-06-14,37.75,
ARTNIRMAN,645,2023-06-07,46.45,2023-07-07,63.35,
ASAHISONG,131,2023-06-07,227.75,2023-07-07,229.5,
DEEPAKFERT,54,2023-06-07,554.926023890785,2023-07-07,609.9817548350399,
DHAMPURSUG,112,2023-06-07,267.25,2023-07-07,269.55,
GREENPOWER,3012,2023-06-07,9.95,2023-07-07,11.4,
AUTOIND,419,2023-07-07,72.45,2023-07-11,68.55,
AVALON,48,2023-07-07,627.15,2023-07-26,588.05,
BBOX,173,2023-07-07,174.95,2023-08-07,223.2,
BHARATGEAR,232,2023-07-07,130.85,2023-08-07,128.1,
CEATLTD,12,2023-07-07,2390.398362877348,2023-08-07,2388.9123820056698,
COASTCORP,626,2023-07-07,48.52,2023-08-07,47.88,
DEEPINDS,154,2023-07-07,196.8,2023-08-07,240.45,
ERIS,42,2023-07-07,713.9437045917992,2023-08-07,819.1288718472372,
GIPCL,276,2023-07-07,109.95,2023-08-07,120.95,
GRANULES,98,2023-07-07,309.47870180948564,2023-08-07,319.57301127704966,
ELGIRUBCO,557,2023-08-07,55.45,2023-08-08,51.9,
DELPHIFX,71,2023-08-07,430.15,2023-08-11,397.3,
BODALCHEM,405,2023-08-07,76.2,2023-08-14,70.9,
