ticker,qty,buy_date,buy_price,sale_date,sale_price,stock_rank
CLEDUCATE,279,2023-01-02,71.5,2023-01-10,65.9,
DHARMAJ,107,2023-01-09,185.55,2023-01-16,195.45,
FILATEX,437,2023-01-02,45.7,2023-01-20,43.4,
ATGL,9,2023-01-31,2105.3124380012023,2023-02-01,1894.8011668074573,
ADANIGREEN,16,2023-01-31,1223.9,2023-02-02,1039.85,
DIXON,7,2023-01-31,2680.357206005004,2023-02-07,2705.5459966638864,
ADANIENT,11,2023-02-07,1799.5979289361044,2023-02-09,1922.1197103370898,
ADANIPOWER,573,2023-02-07,34.65,2023-02-10,32.839999999999996,
ADANIPORTS,36,2023-02-07,542.1749797220274,2023-02-13,542.714067200735,
AWL,50,2023-02-07,396.8270384035753,2023-02-14,391.35562022553654,
DBREALTY,315,2023-02-14,63.05,2023-02-21,63.05,
AARVI,165,2023-02-21,119.8,2023-02-27,110.1,
ACCELYA,17,2023-02-14,1168.25,2023-02-28,1144.4,
ACCURACY,1159,2023-02-21,17.15,2023-02-28,16.05,
AMBUJACEM,60,2023-02-14,330.69006987964354,2023-02-28,336.1933815923509,
FACT,85,2023-02-21,233.33002732414795,2023-02-28,233.37986287035133,
ADANIPOWER,675,2023-02-28,29.260000000000005,2023-03-08,37.32,
ASTRON,861,2023-02-28,22.95,2023-03-08,25.7,
DSSL,55,2023-02-28,354.55,2023-03-08,359.35,
ELIN,127,2023-02-21,155.4,2023-03-08,148.1,
GINNIFILA,876,2023-02-28,22.55,2023-03-08,22.8,
GLOBE,6588,2023-02-28,3.0,2023-03-08,3.1,
ALOKINDS,1477,2023-03-08,13.5,2023-03-13,12.45,
DUCON,2388,2023-03-08,8.35,2023-03-14,7.45,
ABMINTLLTD,433,2023-03-08,46.0,2023-03-15,58.6,
ARVEE,215,2023-03-08,92.65,2023-03-15,98.5,
BCG,1029,2023-03-15,19.4,2023-03-16,17.45,
BROOKS,281,2023-03-15,71.05,2023-03-17,64.15,
ACCURACY,1187,2023-03-08,16.8,2023-03-20,15.2,
GRMOVER,266,2023-03-15,74.89999999999999,2023-03-20,67.69999999999999,
GLOBE,6771,2023-03-15,2.95,2023-03-21,2.7,
AARVI,180,2023-03-15,110.95,2023-03-22,114.8,
CALSOFT,1519,2023-03-15,13.15,2023-03-22,13.45,
DSSL,62,2023-03-15,319.4,2023-03-22,323.15,
CROWN,659,2023-03-22,30.05,2023-03-29,33.8,
AJOONI,5931,2023-03-29,3.35,2023-04-03,4.7,
BOHRAIND,248,2023-03-29,79.9,2023-04-03,72.2,
BCG,1494,2023-03-29,13.3,2023-04-06,18.5,
ALKALI,224,2023-03-29,88.7,2023-04-10,95.8,
BALKRISHNA,801,2023-03-29,24.8,2023-04-10,29.2,
DNAMEDIA,9242,2023-03-29,2.15,2023-04-10,2.65,
GLOBE,8639,2023-03-29,2.3,2023-04-10,2.9,
BCG,1459,2023-04-18,14.0,2023-04-20,12.65,
AXITA,435,2023-05-03,46.8,2023-05-04,42.15,
ACCURACY,1710,2023-05-17,11.9,2023-05-24,12.0,
GOYALALUM,1124,2023-05-24,18.1,2023-05-26,16.35,
ACCURACY,1846,2023-05-31,11.0,2023-06-07,11.5,
ATGL,30,2023-05-31,663.2403262017353,2023-06-07,679.1185482699542,
GLAND,21,2023-05-24,925.8251922879706,2023-06-14,991.8600246128602,
BOHRAIND,304,2023-07-06,66.8,2023-07-10,60.35,
DELTACORP,113,2023-07-13,179.55,2023-07-20,189.55,
APTECHT,58,2023-07-20,347.0,2023-07-26,320.65,
DREAMFOLKS,36,2023-08-10,563.9,2023-08-17,510.7,
DENORA,12,2023-08-03,1586.6,2023-08-21,1557.05,
BCG,1254,2023-09-01,16.15,2023-09-05,14.6,
ATALREAL,217,2023-09-08,92.95,2023-09-12,85.75,
ACEINTEG,576,2023-10-03,35.0,2023-10-11,31.85,
FOCUS,118,2023-10-10,170.6,2023-10-12,154.2,
DANGEE,2112,2023-10-10,9.55,2023-10-16,11.05,
ABMINTLLTD,468,2023-10-25,43.15,2023-11-01,54.95,
AKSHAR,3202,2023-10-10,6.3,2023-11-02,6.5,
AKSHAR,3723,2023-12-21,5.45,2023-12-26,5.1,
DELPHIFX,68,2023-12-21,295.35,2024-01-05,317.55,
ALLCARGO,223,2024-01-05,90.8,2024-01-09,82.85,
BAIDFIN,932,2023-10-10,21.65,2024-01-15,30.7,
ATALREAL,1448,2024-01-29,14.1,2024-02-08,14.55,
GLOBAL,195,2024-02-12,104.68,2024-02-19,105.9,
BAJFINANCE,31,2024-03-02,647.150096,2024-03-11,632.348218882265,
COFORGE,16,2024-03-02,1273.567352,2024-03-11,1223.1544337270761,
BALAJITELE,230,2024-03-11,88.6,2024-03-13,80.0,
BCLIND,352,2024-03-11,57.95,2024-03-13,53.3,
BRNL,328,2024-03-11,62.05,2024-03-13,56.0,
EMSLIMITED,49,2024-03-11,409.0,2024-03-13,369.15,
DPSCLTD,1169,2024-03-11,17.45,2024-03-15,15.9,
ACL,236,2024-03-11,86.2,2024-03-18,86.7,
AVROIND,1829,2024-03-18,11.050000000000002,2024-03-26,11.110000000000001,
BHANDARI,2642,2024-03-18,7.65,2024-03-26,7.8,
DAVANGERE,2644,2024-03-18,7.645000000000001,2024-03-26,7.880000000000002,
GENCON,506,2024-03-18,39.95,2024-03-26,39.35,
ESSARSHPNG,971,2024-03-18,20.8,2024-03-26,19.85,
FCSSOFT,5054,2024-03-18,4.0,2024-03-26,3.6,
DANGEE,2221,2024-03-18,9.1,2024-03-28,8.1,
AMDIND,333,2024-03-26,60.3,2024-04-03,67.15,
DBREALTY,101,2024-03-26,199.05,2024-04-03,209.1,
